年,月,日,曜日,品目名,品目コード,産地名,産地コード,数量,価格,対前日比（数量）,対前日比（価格）
2024,10,5,土,しめじ,38500,,,119071,505,139.5,98.4
2024,10,5,土,その他の野菜,39000,,,285587,1161,124.6,91.3
2024,10,5,土,輸入野菜計,39100,,,94949,870,115.9,88.5
2024,10,5,土,他の輸入野菜,39200,,,50891,1288,122.5,83.9
2024,10,7,月,野菜総計,30000,,,15586488,279,116.9,97.2
2024,10,7,月,だいこん,30100,,,1236438,130,102.8,100.0
2024,10,7,月,かぶ,30200,,,64869,195,102.9,100.5
2024,10,7,月,にんじん,30300,,,1042223,114,97.9,99.1
2024,10,7,月,ごぼう,30400,,,95191,346,193.4,89.4
2024,10,7,月,れんこん,30600,,,97561,405,100.7,104.4
2024,10,7,月,はくさい,31100,,,1978909,129,151.9,99.2
2024,10,7,月,みずな,31300,,,44990,484,110.2,95.8
2024,10,7,月,こまつな,31500,,,156787,480,111.2,101.5
2024,10,7,月,その他の菜類,31550,,,1247,618,106.5,105.5
2024,10,7,月,ちんげんさい,31560,,,36142,428,96.3,100.0
2024,10,7,月,キャベツ,31700,,,2130466,123,122.4,101.7
2024,10,7,月,ほうれんそう,31800,,,105217,938,142.2,89.8
2024,10,7,月,ねぎ,31900,,,463095,555,98.8,99.5
2024,10,7,月,みつば,32500,,,10441,1052,101.3,93.8
2024,10,7,月,しゅんぎく,32600,,,6758,1457,109.1,95.7
2024,10,7,月,にら,32800,,,63141,1002,99.0,101.2
2024,10,7,月,セルリー,32900,,,46954,297,97.5,108.0
2024,10,7,月,アスパラガス,33100,,,29992,1154,111.2,99.5
2024,10,7,月,　　うち輸入,33101,,,12490,1200,231.0,95.8
2024,10,7,月,カリフラワー,33200,,,26905,282,123.7,97.6
2024,10,7,月,ブロッコリー,33300,,,257180,608,120.9,97.9
2024,10,7,月,レタス,33400,,,906083,240,121.6,99.2
2024,10,7,月,パセリ,33600,,,1688,5671,81.3,110.5
2024,10,7,月,きゅうり,34100,,,556582,469,108.0,101.7
2024,10,7,月,かぼちゃ,34200,,,385350,227,110.9,106.1
2024,10,7,月,なす,34300,,,304266,459,116.5,101.5
2024,10,7,月,トマト,34400,,,529042,739,123.4,102.2
2024,10,7,月,ミニトマト,34450,,,196398,1308,117.1,102.6
2024,10,7,月,ピーマン,34500,,,273291,584,122.5,94.7
2024,10,7,月,ししとう,34600,,,10353,1595,112.2,97.6
2024,10,7,月,スイトコーン,34700,,,1662,343,35.4,143.5
2024,10,7,月,さやいんげん,35100,,,8555,1503,101.1,100.1
2024,10,7,月,さやえんどう,35200,,,1993,3099,105.6,95.4
2024,10,7,月,　　うち輸入,35201,,,389,1565,147.9,119.0
2024,10,7,月,えだまめ,35500,,,29626,936,109.4,94.1
2024,10,7,月,かんしょ,36100,,,410426,285,111.5,104.0
2024,10,7,月,ばれいしょ,36200,,,1293341,108,118.4,95.6
2024,10,7,月,さといも,36300,,,66129,417,87.1,107.8
2024,10,7,月,やまのいも,36500,,,174300,447,148.5,98.2
2024,10,7,月,たまねぎ,36610,,,1862541,108,120.3,102.9
2024,10,7,月,　　うち輸入,36620,,,20575,114,81.4,108.6
2024,10,7,月,にんにく,36700,,,14974,1301,104.8,108.3
2024,10,7,月,　　うち輸入,36701,,,7079,564,89.6,109.9
2024,10,7,月,しょうが,37200,,,24680,655,91.2,100.3
2024,10,7,月,　　うち輸入,37201,,,3886,538,111.0,97.6
2024,10,7,月,生しいたけ,38100,,,64368,1053,93.1,101.6
2024,10,7,月,　　うち輸入,38101,,,1245,820,72.3,105.7
2024,10,7,月,なめこ,38300,,,24810,495,84.3,99.4
2024,10,7,月,えのきだけ,38400,,,167659,329,100.0,99.7
2024,10,7,月,しめじ,38500,,,95336,488,80.1,96.6
2024,10,7,月,その他の野菜,39000,,,288609,1145,101.1,98.6
2024,10,7,月,輸入野菜計,39100,,,89526,934,94.3,107.4
2024,10,7,月,他の輸入野菜,39200,,,43865,1335,86.2,103.6
2024,10,8,火,野菜総計,30000,,,13833363,265,88.8,95.0
2024,10,8,火,だいこん,30100,,,1293569,128,104.6,98.5
2024,10,8,火,かぶ,30200,,,60634,181,93.5,92.8
2024,10,8,火,にんじん,30300,,,861293,117,82.6,102.6
2024,10,8,火,ごぼう,30400,,,86361,322,90.7,93.1
2024,10,8,火,れんこん,30600,,,107588,403,110.3,99.5
2024,10,8,火,はくさい,31100,,,1736467,115,87.7,89.1
2024,10,8,火,みずな,31300,,,44185,475,98.2,98.1
2024,10,8,火,こまつな,31500,,,140113,489,89.4,101.9
2024,10,8,火,その他の菜類,31550,,,1426,584,114.4,94.5
2024,10,8,火,ちんげんさい,31560,,,37590,430,104.0,100.5
2024,10,8,火,キャベツ,31700,,,1784785,122,83.8,99.2
2024,10,8,火,ほうれんそう,31800,,,73738,916,70.1,97.7
2024,10,8,火,ねぎ,31900,,,358019,572,77.3,103.1
2024,10,8,火,ふき,32300,,,8,810,−,−
2024,10,8,火,うど,32400,,,32,385,−,−
2024,10,8,火,みつば,32500,,,11273,1053,108.0,100.1
2024,10,8,火,しゅんぎく,32600,,,8974,1321,132.8,90.7
2024,10,8,火,にら,32800,,,55755,992,88.3,99.0
2024,10,8,火,セルリー,32900,,,55080,304,117.3,102.4
2024,10,8,火,アスパラガス,33100,,,18875,1172,62.9,101.6
2024,10,8,火,　　うち輸入,33101,,,6298,1221,50.4,101.8
2024,10,8,火,カリフラワー,33200,,,22107,291,82.2,103.2
2024,10,8,火,ブロッコリー,33300,,,218779,588,85.1,96.7
2024,10,8,火,レタス,33400,,,735762,246,81.2,102.5
2024,10,8,火,パセリ,33600,,,1958,5912,116.0,104.2
2024,10,8,火,きゅうり,34100,,,454552,473,81.7,100.9
2024,10,8,火,かぼちゃ,34200,,,358930,233,93.1,102.6
2024,10,8,火,なす,34300,,,239726,439,78.8,95.6
2024,10,8,火,トマト,34400,,,370072,755,70.0,102.2
2024,10,8,火,ミニトマト,34450,,,141663,1173,72.1,89.7
2024,10,8,火,ピーマン,34500,,,214784,590,78.6,101.0
2024,10,8,火,ししとう,34600,,,9855,1537,95.2,96.4
2024,10,8,火,スイトコーン,34700,,,2277,322,137.0,93.9
2024,10,8,火,さやいんげん,35100,,,8440,1542,98.7,102.6
2024,10,8,火,さやえんどう,35200,,,1866,2997,93.6,96.7
2024,10,8,火,　　うち輸入,35201,,,295,1397,75.8,89.3
2024,10,8,火,えだまめ,35500,,,25300,933,85.4,99.7
2024,10,8,火,かんしょ,36100,,,361707,284,88.1,99.6
2024,10,8,火,ばれいしょ,36200,,,1232314,114,95.3,105.6
2024,10,8,火,さといも,36300,,,52937,412,80.1,98.8
2024,10,8,火,やまのいも,36500,,,123114,450,70.6,100.7
2024,10,8,火,たまねぎ,36610,,,1865092,106,100.1,98.1
2024,10,8,火,　　うち輸入,36620,,,26504,108,128.8,94.7
2024,10,8,火,にんにく,36700,,,14976,1042,100.0,80.1
2024,10,8,火,　　うち輸入,36701,,,9917,522,140.1,92.6
2024,10,8,火,しょうが,37200,,,27944,665,113.2,101.5
2024,10,8,火,　　うち輸入,37201,,,4232,548,108.9,101.9
2024,10,8,火,生しいたけ,38100,,,65437,1045,101.7,99.2
2024,10,8,火,　　うち輸入,38101,,,1722,800,138.3,97.6
2024,10,8,火,なめこ,38300,,,26479,503,106.7,101.6
2024,10,8,火,えのきだけ,38400,,,156668,333,93.4,101.2
2024,10,8,火,しめじ,38500,,,95781,511,100.5,104.7
2024,10,8,火,その他の野菜,39000,,,269163,1161,93.3,101.4
2024,10,8,火,輸入野菜計,39100,,,101288,774,113.1,82.9
2024,10,8,火,他の輸入野菜,39200,,,52322,1120,119.3,83.9
2024,10,10,木,野菜総計,30000,,,15412064,298,111.4,112.5
2024,10,10,木,だいこん,30100,,,1280171,126,99.0,98.4
2024,10,10,木,かぶ,30200,,,67878,179,111.9,98.9
2024,10,10,木,にんじん,30300,,,1117893,113,129.8,96.6
2024,10,10,木,ごぼう,30400,,,91161,322,105.6,100.0
2024,10,10,木,たけのこ,30500,,,136,1406,−,−
2024,10,10,木,れんこん,30600,,,107127,412,99.6,102.2
2024,10,10,木,はくさい,31100,,,2081524,111,119.9,96.5
2024,10,10,木,みずな,31300,,,52190,459,118.1,96.6
2024,10,10,木,こまつな,31500,,,188260,459,134.4,93.9
2024,10,10,木,その他の菜類,31550,,,1722,602,120.8,103.1
2024,10,10,木,ちんげんさい,31560,,,43055,427,114.5,99.3
2024,10,10,木,キャベツ,31700,,,2001284,121,112.1,99.2
2024,10,10,木,ほうれんそう,31800,,,139772,842,189.6,91.9
2024,10,10,木,ねぎ,31900,,,551040,558,153.9,97.6
2024,10,10,木,ふき,32300,,,10,540,125.0,66.7
2024,10,10,木,うど,32400,,,40,467,125.0,121.3
2024,10,10,木,みつば,32500,,,10959,1024,97.2,97.2
2024,10,10,木,しゅんぎく,32600,,,8660,1290,96.5,97.7
2024,10,10,木,にら,32800,,,72348,983,129.8,99.1
2024,10,10,木,セルリー,32900,,,50476,300,91.6,98.7
2024,10,10,木,アスパラガス,33100,,,33097,1125,175.3,96.0
2024,10,10,木,　　うち輸入,33101,,,8667,1142,137.6,93.5
2024,10,10,木,カリフラワー,33200,,,23074,288,104.4,99.0
2024,10,10,木,ブロッコリー,33300,,,240095,596,109.7,101.4
2024,10,10,木,レタス,33400,,,779530,244,105.9,99.2
2024,10,10,木,パセリ,33600,,,1947,6000,99.4,101.5
2024,10,10,木,きゅうり,34100,,,610168,478,134.2,101.1
2024,10,10,木,かぼちゃ,34200,,,399845,228,111.4,97.9
2024,10,10,木,　　うち輸入,34201,,,1,1399,−,−
2024,10,10,木,なす,34300,,,374801,448,156.3,102.1
2024,10,10,木,トマト,34400,,,630875,766,170.5,101.5
2024,10,10,木,ミニトマト,34450,,,248858,1267,175.7,108.0
2024,10,10,木,ピーマン,34500,,,306772,614,142.8,104.1
2024,10,10,木,ししとう,34600,,,11421,1568,115.9,102.0
2024,10,10,木,スイトコーン,34700,,,3143,299,138.0,92.9
2024,10,10,木,さやいんげん,35100,,,10739,1532,127.2,99.4
2024,10,10,木,さやえんどう,35200,,,2114,3061,113.3,102.1
2024,10,10,木,　　うち輸入,35201,,,348,1296,118.0,92.8
2024,10,10,木,えだまめ,35500,,,24208,876,95.7,93.9
2024,10,10,木,かんしょ,36100,,,473384,292,130.9,102.8
2024,10,10,木,ばれいしょ,36200,,,831709,119,67.5,104.4
2024,10,10,木,さといも,36300,,,58050,425,109.7,103.2
2024,10,10,木,やまのいも,36500,,,159517,464,129.6,103.1
2024,10,10,木,たまねぎ,36610,,,1612384,107,86.5,100.9
2024,10,10,木,　　うち輸入,36620,,,25879,100,97.6,92.6
2024,10,10,木,にんにく,36700,,,15894,1256,106.1,120.5
2024,10,10,木,　　うち輸入,36701,,,8074,527,81.4,101.0
2024,10,10,木,しょうが,37200,,,25445,675,91.1,101.5
2024,10,10,木,　　うち輸入,37201,,,3724,542,88.0,98.9
2024,10,10,木,生しいたけ,38100,,,71939,1069,109.9,102.3
2024,10,10,木,　　うち輸入,38101,,,1914,808,111.1,101.0
2024,10,10,木,なめこ,38300,,,25092,503,94.8,100.0
2024,10,10,木,えのきだけ,38400,,,166634,335,106.4,100.6
2024,10,10,木,しめじ,38500,,,104240,492,108.8,96.3
2024,10,10,木,その他の野菜,39000,,,301452,1155,112.0,99.5
2024,10,10,木,輸入野菜計,39100,,,100562,824,99.3,106.5
2024,10,10,木,他の輸入野菜,39200,,,51962,1196,99.3,106.8
2024,10,11,金,野菜総計,30000,,,12529076,267,81.3,89.6
2024,10,11,金,だいこん,30100,,,1006842,122,78.6,96.8
2024,10,11,金,かぶ,30200,,,69073,171,101.8,95.5
2024,10,11,金,にんじん,30300,,,746512,116,66.8,102.7
2024,10,11,金,ごぼう,30400,,,79801,335,87.5,104.0
2024,10,11,金,たけのこ,30500,,,332,1867,244.1,132.8
2024,10,11,金,れんこん,30600,,,102512,417,95.7,101.2
2024,10,11,金,はくさい,31100,,,1557100,114,74.8,102.7
2024,10,11,金,みずな,31300,,,40599,456,77.8,99.3
2024,10,11,金,こまつな,31500,,,124254,441,66.0,96.1
2024,10,11,金,その他の菜類,31550,,,1438,615,83.5,102.2
2024,10,11,金,ちんげんさい,31560,,,33932,423,78.8,99.1
2024,10,11,金,キャベツ,31700,,,1582181,125,79.1,103.3
2024,10,11,金,ほうれんそう,31800,,,83734,815,59.9,96.8
2024,10,11,金,ねぎ,31900,,,382635,586,69.4,105.0
2024,10,11,金,うど,32400,,,12,432,30.0,92.5
2024,10,11,金,みつば,32500,,,11253,995,102.7,97.2
2024,10,11,金,しゅんぎく,32600,,,6908,1308,79.8,101.4
2024,10,11,金,にら,32800,,,62069,966,85.8,98.3
2024,10,11,金,セルリー,32900,,,50250,281,99.6,93.7
2024,10,11,金,アスパラガス,33100,,,16079,1161,48.6,103.2
2024,10,11,金,　　うち輸入,33101,,,7348,1202,84.8,105.3
2024,10,11,金,カリフラワー,33200,,,14256,301,61.8,104.5
2024,10,11,金,ブロッコリー,33300,,,201138,582,83.8,97.7
2024,10,11,金,レタス,33400,,,550124,260,70.6,106.6
2024,10,11,金,パセリ,33600,,,1706,6090,87.6,101.5
2024,10,11,金,きゅうり,34100,,,306563,495,50.2,103.6
2024,10,11,金,かぼちゃ,34200,,,507639,192,127.0,84.2
2024,10,11,金,　　うち輸入,34201,,,2,2298,200.0,164.3
2024,10,11,金,なす,34300,,,212345,453,56.7,101.1
2024,10,11,金,トマト,34400,,,293776,827,46.6,108.0
2024,10,11,金,ミニトマト,34450,,,122763,1256,49.3,99.1
2024,10,11,金,ピーマン,34500,,,170621,628,55.6,102.3
2024,10,11,金,ししとう,34600,,,7257,1799,63.5,114.7
2024,10,11,金,スイトコーン,34700,,,2040,305,64.9,102.0
2024,10,11,金,さやいんげん,35100,,,6228,1550,58.0,101.2
2024,10,11,金,さやえんどう,35200,,,1784,3230,84.4,105.5
2024,10,11,金,　　うち輸入,35201,,,385,1876,110.6,144.8
2024,10,11,金,えだまめ,35500,,,17938,882,74.1,100.7
2024,10,11,金,かんしょ,36100,,,383906,288,81.1,98.6
2024,10,11,金,ばれいしょ,36200,,,911176,116,109.6,97.5
2024,10,11,金,さといも,36300,,,60771,406,104.7,95.5
2024,10,11,金,やまのいも,36500,,,119636,446,75.0,96.1
2024,10,11,金,たまねぎ,36610,,,2086919,105,129.4,98.1
2024,10,11,金,　　うち輸入,36620,,,20860,112,80.6,112.0
2024,10,11,金,にんにく,36700,,,15846,1138,99.7,90.6
2024,10,11,金,　　うち輸入,36701,,,9117,533,112.9,101.1
2024,10,11,金,しょうが,37200,,,23993,645,94.3,95.6
2024,10,11,金,　　うち輸入,37201,,,3282,544,88.1,100.4
2024,10,11,金,生しいたけ,38100,,,59520,1059,82.7,99.1
2024,10,11,金,　　うち輸入,38101,,,1077,709,56.3,87.7
2024,10,11,金,なめこ,38300,,,21791,504,86.8,100.2
2024,10,11,金,えのきだけ,38400,,,159354,336,95.6,100.3
2024,10,11,金,しめじ,38500,,,89169,506,85.5,102.8
2024,10,11,金,その他の野菜,39000,,,223364,1355,74.1,117.3
2024,10,11,金,輸入野菜計,39100,,,91702,882,91.2,107.0
2024,10,11,金,他の輸入野菜,39200,,,49640,1241,95.5,103.8
2024,10,12,土,野菜総計,30000,,,14985011,281,119.6,105.2
2024,10,12,土,だいこん,30100,,,1354386,127,134.5,104.1
2024,10,12,土,かぶ,30200,,,74883,183,108.4,107.0
2024,10,12,土,にんじん,30300,,,1208414,115,161.9,99.1
2024,10,12,土,ごぼう,30400,,,65866,357,82.5,106.6
2024,10,12,土,たけのこ,30500,,,827,1842,249.1,98.7
2024,10,12,土,れんこん,30600,,,115965,415,113.1,99.5
2024,10,12,土,はくさい,31100,,,2013005,108,129.3,94.7
2024,10,12,土,みずな,31300,,,45553,477,112.2,104.6
2024,10,12,土,こまつな,31500,,,154604,437,124.4,99.1
2024,10,12,土,その他の菜類,31550,,,1576,610,109.6,99.2
2024,10,12,土,ちんげんさい,31560,,,38906,436,114.7,103.1
2024,10,12,土,キャベツ,31700,,,2048773,128,129.5,102.4
2024,10,12,土,ほうれんそう,31800,,,99104,800,118.4,98.2
2024,10,12,土,ねぎ,31900,,,476832,575,124.6,98.1
2024,10,12,土,ふき,32300,,,16,540,−,−
2024,10,12,土,みつば,32500,,,13605,969,120.9,97.4
2024,10,12,土,しゅんぎく,32600,,,8530,1343,123.5,102.7
2024,10,12,土,にら,32800,,,72145,964,116.2,99.8
2024,10,12,土,セルリー,32900,,,62387,280,124.2,99.6
2024,10,12,土,アスパラガス,33100,,,27880,1187,173.4,102.2
2024,10,12,土,　　うち輸入,33101,,,10744,1221,146.2,101.6
2024,10,12,土,カリフラワー,33200,,,18614,297,130.6,98.7
2024,10,12,土,ブロッコリー,33300,,,204861,591,101.9,101.5
2024,10,12,土,レタス,33400,,,735743,261,133.7,100.4
2024,10,12,土,パセリ,33600,,,2670,5982,156.5,98.2
2024,10,12,土,きゅうり,34100,,,375969,484,122.6,97.8
2024,10,12,土,かぼちゃ,34200,,,440138,226,86.7,117.7
2024,10,12,土,なす,34300,,,251336,439,118.4,96.9
2024,10,12,土,トマト,34400,,,432722,832,147.3,100.6
2024,10,12,土,ミニトマト,34450,,,202377,1215,164.9,96.7
2024,10,12,土,ピーマン,34500,,,231869,620,135.9,98.7
2024,10,12,土,ししとう,34600,,,10943,1563,150.8,86.9
2024,10,12,土,スイトコーン,34700,,,3603,312,176.6,102.3
2024,10,12,土,さやいんげん,35100,,,8392,1555,134.7,100.3
2024,10,12,土,さやえんどう,35200,,,1916,3197,107.4,99.0
2024,10,12,土,　　うち輸入,35201,,,335,1388,87.0,74.0
2024,10,12,土,えだまめ,35500,,,16768,933,93.5,105.8
2024,10,12,土,かんしょ,36100,,,489551,277,127.5,96.2
2024,10,12,土,ばれいしょ,36200,,,904422,117,99.3,100.9
2024,10,12,土,さといも,36300,,,79591,404,131.0,99.5
2024,10,12,土,やまのいも,36500,,,170737,439,142.7,98.4
2024,10,12,土,たまねぎ,36610,,,1676975,108,80.4,102.9
2024,10,12,土,　　うち輸入,36620,,,28472,107,136.5,95.5
2024,10,12,土,にんにく,36700,,,19397,1162,122.4,102.1
2024,10,12,土,　　うち輸入,36701,,,10896,524,119.5,98.3
2024,10,12,土,しょうが,37200,,,34052,658,141.9,102.0
2024,10,12,土,　　うち輸入,37201,,,5177,542,157.7,99.6
2024,10,12,土,生しいたけ,38100,,,85115,1060,143.0,100.1
2024,10,12,土,　　うち輸入,38101,,,2190,784,203.3,110.6
2024,10,12,土,なめこ,38300,,,32455,517,148.9,102.6
2024,10,12,土,えのきだけ,38400,,,204639,335,128.4,99.7
2024,10,12,土,しめじ,38500,,,137146,512,153.8,101.2
2024,10,12,土,その他の野菜,39000,,,329829,1148,147.7,84.7
2024,10,12,土,輸入野菜計,39100,,,120134,834,131.0,94.6
2024,10,12,土,他の輸入野菜,39200,,,62325,1177,125.6,94.8
2024,10,14,月,野菜総計,30000,,,112760,332,0.9,124.3
2024,10,14,月,だいこん,30100,,,2640,151,0.3,123.8
2024,10,14,月,かぶ,30200,,,11,580,0.0,339.2
2024,10,14,月,にんじん,30300,,,4519,172,0.6,148.3
2024,10,14,月,ごぼう,30400,,,490,257,0.6,76.7
2024,10,14,月,れんこん,30600,,,132,434,0.1,104.1
2024,10,14,月,はくさい,31100,,,6866,194,0.4,170.2
2024,10,14,月,みずな,31300,,,100,797,0.2,174.8
2024,10,14,月,こまつな,31500,,,1156,712,0.9,161.5
2024,10,14,月,その他の菜類,31550,,,174,662,12.1,107.6
2024,10,14,月,ちんげんさい,31560,,,315,815,0.9,192.7
2024,10,14,月,キャベツ,31700,,,34820,187,2.2,149.6
2024,10,14,月,ほうれんそう,31800,,,178,1521,0.2,186.6
2024,10,14,月,ねぎ,31900,,,671,873,0.2,149.0
2024,10,14,月,みつば,32500,,,21,1337,0.2,134.4
2024,10,14,月,にら,32800,,,440,1231,0.7,127.4
2024,10,14,月,セルリー,32900,,,520,216,1.0,76.9
2024,10,14,月,アスパラガス,33100,,,167,816,1.0,70.3
2024,10,14,月,　　うち輸入,33101,,,17,1182,0.2,98.3
2024,10,14,月,ブロッコリー,33300,,,620,449,0.3,77.1
2024,10,14,月,レタス,33400,,,6785,384,1.2,147.7
2024,10,14,月,パセリ,33600,,,11,11751,0.6,193.0
2024,10,14,月,きゅうり,34100,,,5048,620,1.6,125.3
2024,10,14,月,かぼちゃ,34200,,,1028,290,0.2,151.0
2024,10,14,月,なす,34300,,,1547,430,0.7,94.9
2024,10,14,月,トマト,34400,,,3715,1147,1.3,138.7
2024,10,14,月,ミニトマト,34450,,,895,1164,0.7,92.7
2024,10,14,月,ピーマン,34500,,,1013,696,0.6,110.8
2024,10,14,月,ししとう,34600,,,12,3645,0.2,202.6
2024,10,14,月,さやいんげん,35100,,,20,1620,0.3,104.5
2024,10,14,月,かんしょ,36100,,,800,385,0.2,133.7
2024,10,14,月,ばれいしょ,36200,,,5960,132,0.7,113.8
2024,10,14,月,やまのいも,36500,,,710,564,0.6,126.5
2024,10,14,月,たまねぎ,36610,,,14990,126,0.7,120.0
2024,10,14,月,　　うち輸入,36620,,,2210,116,10.6,103.6
2024,10,14,月,にんにく,36700,,,360,489,2.3,42.7
2024,10,14,月,　　うち輸入,36701,,,360,489,3.9,91.7
2024,10,14,月,しょうが,37200,,,158,780,0.7,120.9
2024,10,14,月,生しいたけ,38100,,,28,1374,0.0,129.7
2024,10,14,月,なめこ,38300,,,50,702,0.2,139.3
2024,10,14,月,えのきだけ,38400,,,612,454,0.4,135.1
2024,10,14,月,しめじ,38500,,,588,579,0.7,114.4
2024,10,14,月,その他の野菜,39000,,,14591,531,6.5,39.2
2024,10,14,月,輸入野菜計,39100,,,3911,206,4.3,23.4
2024,10,14,月,他の輸入野菜,39200,,,1325,268,2.7,21.6
2024,10,15,火,野菜総計,30000,,,21411395,273,******,82.2
2024,10,15,火,だいこん,30100,,,1667397,127,******,84.1
2024,10,15,火,かぶ,30200,,,73587,178,******,30.7
2024,10,15,火,にんじん,30300,,,1548596,115,******,66.9
2024,10,15,火,ごぼう,30400,,,147466,290,******,112.8
2024,10,15,火,たけのこ,30500,,,3214,1671,−,−
2024,10,15,火,れんこん,30600,,,112320,412,******,94.9
2024,10,15,火,はくさい,31100,,,3656963,94,******,48.5
2024,10,15,火,みずな,31300,,,60786,472,******,59.2
2024,10,15,火,こまつな,31500,,,216257,439,******,61.7
2024,10,15,火,その他の菜類,31550,,,1671,601,960.3,90.8
2024,10,15,火,ちんげんさい,31560,,,47919,410,******,50.3
2024,10,15,火,キャベツ,31700,,,2939263,122,8441.3,65.2
2024,10,15,火,ほうれんそう,31800,,,169664,771,******,50.7
2024,10,15,火,ねぎ,31900,,,814454,543,******,62.2
2024,10,15,火,うど,32400,,,20,486,−,−
2024,10,15,火,みつば,32500,,,12313,914,******,68.4
2024,10,15,火,しゅんぎく,32600,,,12429,1189,−,−
2024,10,15,火,にら,32800,,,81078,938,******,76.2
2024,10,15,火,セルリー,32900,,,49401,300,9500.2,138.9
2024,10,15,火,アスパラガス,33100,,,30449,1152,******,141.2
2024,10,15,火,　　うち輸入,33101,,,11232,1220,******,103.2
2024,10,15,火,カリフラワー,33200,,,29292,292,−,−
2024,10,15,火,ブロッコリー,33300,,,352332,583,******,129.8
2024,10,15,火,レタス,33400,,,940311,283,******,73.7
2024,10,15,火,パセリ,33600,,,2487,6484,******,55.2
2024,10,15,火,きゅうり,34100,,,739227,492,******,79.4
2024,10,15,火,かぼちゃ,34200,,,556877,208,******,71.7
2024,10,15,火,　　うち輸入,34201,,,1,1399,−,−
2024,10,15,火,なす,34300,,,521334,411,******,95.6
2024,10,15,火,トマト,34400,,,771999,800,******,69.7
2024,10,15,火,ミニトマト,34450,,,282550,1195,******,102.7
2024,10,15,火,ピーマン,34500,,,331899,602,******,86.5
2024,10,15,火,ししとう,34600,,,11607,1610,******,44.2
2024,10,15,火,スイトコーン,34700,,,6503,303,−,−
2024,10,15,火,さやいんげん,35100,,,12354,1549,******,95.6
2024,10,15,火,さやえんどう,35200,,,2068,3223,−,−
2024,10,15,火,　　うち輸入,35201,,,208,1204,−,−
2024,10,15,火,えだまめ,35500,,,11567,1020,−,−
2024,10,15,火,かんしょ,36100,,,516421,288,******,74.8
2024,10,15,火,ばれいしょ,36200,,,1343851,117,******,88.6
2024,10,15,火,さといも,36300,,,100279,421,−,−
2024,10,15,火,やまのいも,36500,,,223127,428,******,75.9
2024,10,15,火,たまねぎ,36610,,,2127863,109,******,86.5
2024,10,15,火,　　うち輸入,36620,,,33073,112,1496.5,96.6
2024,10,15,火,にんにく,36700,,,16615,1179,4615.3,241.1
2024,10,15,火,　　うち輸入,36701,,,8997,516,2499.2,105.5
2024,10,15,火,しょうが,37200,,,30430,668,******,85.6
2024,10,15,火,　　うち輸入,37201,,,4102,541,−,−
2024,10,15,火,生しいたけ,38100,,,108612,1057,******,76.9
2024,10,15,火,　　うち輸入,38101,,,2301,835,−,−
2024,10,15,火,なめこ,38300,,,28722,530,******,75.5
2024,10,15,火,えのきだけ,38400,,,230109,342,******,75.3
2024,10,15,火,しめじ,38500,,,121065,511,******,88.3
2024,10,15,火,その他の野菜,39000,,,346724,1121,2376.3,211.1
2024,10,15,火,輸入野菜計,39100,,,116955,791,2990.4,384.0
2024,10,15,火,他の輸入野菜,39200,,,57047,1159,4305.4,432.5
2024,10,16,水,野菜総計,30000,,,8219743,276,38.4,101.1
2024,10,16,水,だいこん,30100,,,702126,123,42.1,96.9
2024,10,16,水,かぶ,30200,,,52312,177,71.1,99.4
2024,10,16,水,にんじん,30300,,,447900,111,28.9,96.5
2024,10,16,水,ごぼう,30400,,,51939,297,35.2,102.4
2024,10,16,水,たけのこ,30500,,,1294,1655,40.3,99.0
2024,10,16,水,れんこん,30600,,,62261,423,55.4,102.7
2024,10,16,水,はくさい,31100,,,1263983,88,34.6,93.6
2024,10,16,水,みずな,31300,,,30465,459,50.1,97.2
2024,10,16,水,こまつな,31500,,,102321,418,47.3,95.2
2024,10,16,水,その他の菜類,31550,,,1232,597,73.7,99.3
2024,10,16,水,ちんげんさい,31560,,,27898,400,58.2,97.6
2024,10,16,水,キャベツ,31700,,,1308051,116,44.5,95.1
2024,10,16,水,ほうれんそう,31800,,,59202,760,34.9,98.6
2024,10,16,水,ねぎ,31900,,,311066,553,38.2,101.8
2024,10,16,水,みつば,32500,,,8042,880,65.3,96.3
2024,10,16,水,しゅんぎく,32600,,,5982,1054,48.1,88.6
2024,10,16,水,にら,32800,,,40376,932,49.8,99.4
2024,10,16,水,セルリー,32900,,,37416,305,75.7,101.7
2024,10,16,水,アスパラガス,33100,,,10085,1132,33.1,98.3
2024,10,16,水,　　うち輸入,33101,,,5769,1086,51.4,89.0
2024,10,16,水,カリフラワー,33200,,,14161,302,48.3,103.4
2024,10,16,水,ブロッコリー,33300,,,132047,553,37.5,94.9
2024,10,16,水,レタス,33400,,,393622,337,41.9,119.1
2024,10,16,水,パセリ,33600,,,1478,5982,59.4,92.3
2024,10,16,水,きゅうり,34100,,,254298,517,34.4,105.1
2024,10,16,水,かぼちゃ,34200,,,252146,214,45.3,102.9
2024,10,16,水,　　うち輸入,34201,,,1,1399,100.0,100.0
2024,10,16,水,なす,34300,,,191526,403,36.7,98.1
2024,10,16,水,トマト,34400,,,214604,843,27.8,105.4
2024,10,16,水,ミニトマト,34450,,,96698,1185,34.2,99.2
2024,10,16,水,ピーマン,34500,,,124813,608,37.6,101.0
2024,10,16,水,ししとう,34600,,,5133,1748,44.2,108.6
2024,10,16,水,スイトコーン,34700,,,5338,287,82.1,94.7
