年,月,日,曜日,品目名,品目コード,産地名,産地コード,数量,価格,対前日比（数量）,対前日比（価格）
2023,10,10,火,もも,44100,,,2577,714,−,−
2023,10,10,火,すもも,44700,,,3588,1136,−,−
2023,10,10,火,ぶどう計,45000,,,394444,1672,******,66.9
2023,10,10,火,くり,45700,,,56555,1038,−,−
2023,10,10,火,いちご,46100,,,1640,3064,−,−
2023,10,10,火,メロン計,47000,,,104259,621,******,94.4
2023,10,10,火,すいか,48100,,,59505,313,******,108.7
2023,10,10,火,キウイフルツ,49300,,,7187,981,−,−
2023,10,10,火,バナナ,50100,,,613556,217,8134.1,88.9
2023,10,10,火,パイナップル,50300,,,74100,241,2928.9,94.5
2023,10,10,火,レモン,50400,,,40981,379,2195.0,106.2
2023,10,10,火,オレンジ,50600,,,37915,332,1862.2,100.9
2023,10,10,火,輸入キウイ,50800,,,64127,672,******,95.3
2023,10,10,火,輸入メロン,50850,,,7087,414,−,−
2023,10,11,水,みかん,40100,,,619251,267,45.6,95.4
2023,10,11,水,りんご計,42000,,,487799,461,50.6,98.9
2023,10,11,水,日本なし計,43000,,,139702,493,36.7,108.1
2023,10,11,水,かき計,43500,,,695135,308,38.1,98.7
2023,10,11,水,もも,44100,,,830,695,32.2,97.3
2023,10,11,水,すもも,44700,,,1733,1302,48.3,114.6
2023,10,11,水,ぶどう計,45000,,,231140,1711,58.6,102.3
2023,10,11,水,くり,45700,,,29113,967,51.5,93.2
2023,10,11,水,いちご,46100,,,638,3262,38.9,106.5
2023,10,11,水,メロン計,47000,,,68864,657,66.1,105.8
2023,10,11,水,すいか,48100,,,9707,305,16.3,97.4
2023,10,11,水,キウイフルツ,49300,,,279,892,3.9,90.9
2023,10,11,水,バナナ,50100,,,159466,217,26.0,100.0
2023,10,11,水,パイナップル,50300,,,32046,238,43.2,98.8
2023,10,11,水,レモン,50400,,,17898,386,43.7,101.8
2023,10,11,水,オレンジ,50600,,,20001,327,52.8,98.5
2023,10,11,水,輸入キウイ,50800,,,37272,694,58.1,103.3
2023,10,11,水,輸入メロン,50850,,,1104,429,15.6,103.6
2023,10,12,木,みかん,40100,,,1030796,277,166.5,103.7
2023,10,12,木,りんご計,42000,,,778865,468,159.7,101.5
2023,10,12,木,日本なし計,43000,,,220899,472,158.1,95.7
2023,10,12,木,かき計,43500,,,830393,306,119.5,99.4
2023,10,12,木,もも,44100,,,1727,690,208.1,99.3
2023,10,12,木,すもも,44700,,,1945,1511,112.2,116.1
2023,10,12,木,ぶどう計,45000,,,314349,1726,136.0,100.9
2023,10,12,木,くり,45700,,,38195,1018,131.2,105.3
2023,10,12,木,いちご,46100,,,1062,3014,166.5,92.4
2023,10,12,木,メロン計,47000,,,80682,653,117.2,99.4
2023,10,12,木,すいか,48100,,,17012,377,175.3,123.6
2023,10,12,木,キウイフルツ,49300,,,2759,928,988.9,104.0
2023,10,12,木,バナナ,50100,,,379036,218,237.7,100.5
2023,10,12,木,パイナップル,50300,,,62542,230,195.2,96.6
2023,10,12,木,レモン,50400,,,30695,375,171.5,97.2
2023,10,12,木,オレンジ,50600,,,33918,320,169.6,97.9
2023,10,12,木,輸入キウイ,50800,,,60751,681,163.0,98.1
2023,10,12,木,輸入メロン,50850,,,1827,398,165.5,92.8
2023,10,13,金,みかん,40100,,,901268,272,87.4,98.2
2023,10,13,金,りんご計,42000,,,751777,475,96.5,101.5
2023,10,13,金,日本なし計,43000,,,87559,467,39.6,98.9
2023,10,13,金,かき計,43500,,,815244,309,98.2,101.0
2023,10,13,金,もも,44100,,,270,640,15.6,92.8
2023,10,13,金,すもも,44700,,,1082,1546,55.6,102.3
2023,10,13,金,ぶどう計,45000,,,267038,1722,84.9,99.8
2023,10,13,金,くり,45700,,,29835,931,78.1,91.5
2023,10,13,金,いちご,46100,,,767,4351,72.2,144.4
2023,10,13,金,メロン計,47000,,,73327,659,90.9,100.9
2023,10,13,金,すいか,48100,,,17066,260,100.3,69.0
2023,10,13,金,キウイフルツ,49300,,,3043,1120,110.3,120.7
2023,10,13,金,バナナ,50100,,,594643,205,156.9,94.0
2023,10,13,金,パイナップル,50300,,,76964,230,123.1,100.0
2023,10,13,金,レモン,50400,,,28756,373,93.7,99.5
2023,10,13,金,オレンジ,50600,,,42803,315,126.2,98.4
2023,10,13,金,輸入キウイ,50800,,,59501,648,97.9,95.2
2023,10,13,金,輸入メロン,50850,,,1287,447,70.4,112.3
2023,10,14,土,みかん,40100,,,1032628,276,114.6,101.5
2023,10,14,土,りんご計,42000,,,856091,466,113.9,98.1
2023,10,14,土,日本なし計,43000,,,236424,473,270.0,101.3
2023,10,14,土,かき計,43500,,,860184,307,105.5,99.4
2023,10,14,土,もも,44100,,,310,690,114.8,107.8
2023,10,14,土,すもも,44700,,,1041,2061,96.2,133.3
2023,10,14,土,ぶどう計,45000,,,296423,1748,111.0,101.5
2023,10,14,土,くり,45700,,,30539,973,102.4,104.5
2023,10,14,土,いちご,46100,,,1514,3294,197.4,75.7
2023,10,14,土,メロン計,47000,,,67394,675,91.9,102.4
2023,10,14,土,すいか,48100,,,17979,329,105.3,126.5
2023,10,14,土,キウイフルツ,49300,,,7647,654,251.3,58.4
2023,10,14,土,バナナ,50100,,,403887,211,67.9,102.9
2023,10,14,土,パイナップル,50300,,,67943,236,88.3,102.6
2023,10,14,土,レモン,50400,,,29017,366,100.9,98.1
2023,10,14,土,オレンジ,50600,,,34299,296,80.1,94.0
2023,10,14,土,輸入キウイ,50800,,,77469,665,130.2,102.6
2023,10,14,土,輸入メロン,50850,,,3031,426,235.5,95.3
2023,10,16,月,みかん,40100,,,1257822,283,121.8,102.5
2023,10,16,月,りんご計,42000,,,826897,464,96.6,99.6
2023,10,16,月,日本なし計,43000,,,131228,482,55.5,101.9
2023,10,16,月,かき計,43500,,,1371428,300,159.4,97.7
2023,10,16,月,もも,44100,,,105,539,33.9,78.1
2023,10,16,月,すもも,44700,,,814,1749,78.2,84.9
2023,10,16,月,ぶどう計,45000,,,232916,1772,78.6,101.4
2023,10,16,月,くり,45700,,,23423,906,76.7,93.1
2023,10,16,月,いちご,46100,,,1873,3462,123.7,105.1
2023,10,16,月,メロン計,47000,,,54885,728,81.4,107.9
2023,10,16,月,すいか,48100,,,41971,300,233.4,91.2
2023,10,16,月,キウイフルツ,49300,,,4734,579,61.9,88.5
2023,10,16,月,バナナ,50100,,,483097,208,119.6,98.6
2023,10,16,月,パイナップル,50300,,,54749,248,80.6,105.1
2023,10,16,月,レモン,50400,,,29114,390,100.3,106.6
2023,10,16,月,オレンジ,50600,,,31990,321,93.3,108.4
2023,10,16,月,輸入キウイ,50800,,,68451,688,88.4,103.5
2023,10,16,月,輸入メロン,50850,,,3196,402,105.4,94.4
2023,10,17,火,みかん,40100,,,825531,291,65.6,102.8
2023,10,17,火,りんご計,42000,,,704304,467,85.2,100.6
2023,10,17,火,日本なし計,43000,,,148586,485,113.2,100.6
2023,10,17,火,かき計,43500,,,926287,319,67.5,106.3
2023,10,17,火,もも,44100,,,70,532,66.7,98.7
2023,10,17,火,すもも,44700,,,420,2197,51.6,125.6
2023,10,17,火,ぶどう計,45000,,,246971,1758,106.0,99.2
2023,10,17,火,くり,45700,,,28951,907,123.6,100.1
2023,10,17,火,いちご,46100,,,1479,3464,79.0,100.1
2023,10,17,火,メロン計,47000,,,54671,711,99.6,97.7
2023,10,17,火,すいか,48100,,,12969,340,30.9,113.3
2023,10,17,火,キウイフルツ,49300,,,3846,825,81.2,142.5
2023,10,17,火,バナナ,50100,,,324434,217,67.2,104.3
2023,10,17,火,パイナップル,50300,,,46161,231,84.3,93.1
2023,10,17,火,レモン,50400,,,30619,356,105.2,91.3
2023,10,17,火,オレンジ,50600,,,47315,307,147.9,95.6
2023,10,17,火,輸入キウイ,50800,,,82677,684,120.8,99.4
2023,10,17,火,輸入メロン,50850,,,752,470,23.5,116.9
2023,10,19,木,みかん,40100,,,1737059,290,210.4,99.7
2023,10,19,木,りんご計,42000,,,871875,466,123.8,99.8
2023,10,19,木,日本なし計,43000,,,269862,491,181.6,101.2
2023,10,19,木,かき計,43500,,,1198672,319,129.4,100.0
2023,10,19,木,すもも,44700,,,677,1191,161.2,54.2
2023,10,19,木,ぶどう計,45000,,,277404,1787,112.3,101.6
2023,10,19,木,くり,45700,,,29551,913,102.1,100.7
2023,10,19,木,いちご,46100,,,2128,3502,143.9,101.1
2023,10,19,木,メロン計,47000,,,55897,741,102.2,104.2
2023,10,19,木,すいか,48100,,,27908,300,215.2,88.2
2023,10,19,木,キウイフルツ,49300,,,6765,646,175.9,78.3
2023,10,19,木,バナナ,50100,,,422352,226,130.2,104.1
2023,10,19,木,パイナップル,50300,,,73879,243,160.0,105.2
2023,10,19,木,レモン,50400,,,35080,360,114.6,101.1
2023,10,19,木,オレンジ,50600,,,30500,315,64.5,102.6
2023,10,19,木,輸入キウイ,50800,,,59485,694,71.9,101.5
2023,10,19,木,輸入メロン,50850,,,2836,430,377.1,91.5
2023,10,20,金,みかん,40100,,,1230553,278,70.8,95.9
2023,10,20,金,りんご計,42000,,,644344,467,73.9,100.2
2023,10,20,金,日本なし計,43000,,,80896,492,30.0,100.2
2023,10,20,金,かき計,43500,,,601603,324,50.2,101.6
2023,10,20,金,もも,44100,,,185,519,−,−
2023,10,20,金,すもも,44700,,,920,1665,135.9,139.8
2023,10,20,金,ぶどう計,45000,,,196705,1799,70.9,100.7
2023,10,20,金,くり,45700,,,25758,842,87.2,92.2
2023,10,20,金,いちご,46100,,,1548,3670,72.7,104.8
2023,10,20,金,メロン計,47000,,,48507,729,86.8,98.4
2023,10,20,金,すいか,48100,,,7049,376,25.3,125.3
2023,10,20,金,キウイフルツ,49300,,,6840,581,101.1,89.9
2023,10,20,金,バナナ,50100,,,436101,203,103.3,89.8
2023,10,20,金,パイナップル,50300,,,71278,239,96.5,98.4
2023,10,20,金,レモン,50400,,,33299,380,94.9,105.6
2023,10,20,金,オレンジ,50600,,,41770,318,137.0,101.0
2023,10,20,金,輸入キウイ,50800,,,68966,621,115.9,89.5
2023,10,20,金,輸入メロン,50850,,,4339,405,153.0,94.2
2023,10,21,土,みかん,40100,,,1412580,288,114.8,103.6
2023,10,21,土,りんご計,42000,,,782884,464,121.5,99.4
2023,10,21,土,日本なし計,43000,,,186413,509,230.4,103.5
2023,10,21,土,かき計,43500,,,766385,340,127.4,104.9
2023,10,21,土,もも,44100,,,45,828,24.3,159.5
2023,10,21,土,すもも,44700,,,238,978,25.9,58.7
2023,10,21,土,ぶどう計,45000,,,235796,1780,119.9,98.9
2023,10,21,土,くり,45700,,,29257,807,113.6,95.8
2023,10,21,土,いちご,46100,,,1764,3797,114.0,103.5
2023,10,21,土,メロン計,47000,,,48016,725,99.0,99.5
2023,10,21,土,すいか,48100,,,11902,351,168.8,93.4
2023,10,21,土,キウイフルツ,49300,,,15827,614,231.4,105.7
2023,10,21,土,バナナ,50100,,,289942,218,66.5,107.4
2023,10,21,土,パイナップル,50300,,,55141,233,77.4,97.5
2023,10,21,土,レモン,50400,,,38396,365,115.3,96.1
2023,10,21,土,オレンジ,50600,,,39754,306,95.2,96.2
2023,10,21,土,輸入キウイ,50800,,,59499,660,86.3,106.3
2023,10,21,土,輸入メロン,50850,,,883,423,20.4,104.4
2023,10,23,月,みかん,40100,,,1372451,289,97.2,100.3
2023,10,23,月,りんご計,42000,,,751295,451,96.0,97.2
2023,10,23,月,日本なし計,43000,,,86288,485,46.3,95.3
2023,10,23,月,かき計,43500,,,1083031,332,141.3,97.6
2023,10,23,月,すもも,44700,,,132,3790,55.5,387.5
2023,10,23,月,ぶどう計,45000,,,190565,1833,80.8,103.0
2023,10,23,月,くり,45700,,,19303,768,66.0,95.2
2023,10,23,月,いちご,46100,,,2185,4230,123.9,111.4
2023,10,23,月,メロン計,47000,,,45941,815,95.7,112.4
2023,10,23,月,すいか,48100,,,14000,352,117.6,100.3
2023,10,23,月,キウイフルツ,49300,,,7934,683,50.1,111.2
2023,10,23,月,バナナ,50100,,,536035,222,184.9,101.8
2023,10,23,月,パイナップル,50300,,,48018,246,87.1,105.6
2023,10,23,月,レモン,50400,,,36080,341,94.0,93.4
2023,10,23,月,オレンジ,50600,,,45074,313,113.4,102.3
2023,10,23,月,輸入キウイ,50800,,,66385,654,111.6,99.1
2023,10,23,月,輸入メロン,50850,,,1959,414,221.9,97.9
2023,10,24,火,みかん,40100,,,851666,286,62.1,99.0
2023,10,24,火,りんご計,42000,,,578017,460,76.9,102.0
2023,10,24,火,日本なし計,43000,,,148552,512,172.2,105.6
2023,10,24,火,かき計,43500,,,713400,349,65.9,105.1
2023,10,24,火,すもも,44700,,,291,2766,220.5,73.0
2023,10,24,火,ぶどう計,45000,,,189268,1836,99.3,100.2
2023,10,24,火,くり,45700,,,22316,769,115.6,100.1
2023,10,24,火,いちご,46100,,,1823,3928,83.4,92.9
2023,10,24,火,メロン計,47000,,,35950,915,78.3,112.3
2023,10,24,火,すいか,48100,,,5605,366,40.0,104.0
2023,10,24,火,キウイフルツ,49300,,,18355,741,231.3,108.5
2023,10,24,火,バナナ,50100,,,345994,217,64.5,97.7
2023,10,24,火,パイナップル,50300,,,66616,237,138.7,96.3
2023,10,24,火,レモン,50400,,,30930,371,85.7,108.8
2023,10,24,火,オレンジ,50600,,,26647,333,59.1,106.4
2023,10,24,火,輸入キウイ,50800,,,53278,667,80.3,102.0
2023,10,24,火,輸入メロン,50850,,,3156,462,161.1,111.6
2023,10,26,木,みかん,40100,,,1534107,293,180.1,102.4
2023,10,26,木,りんご計,42000,,,791634,441,137.0,95.9
2023,10,26,木,日本なし計,43000,,,186873,518,125.8,101.2
2023,10,26,木,かき計,43500,,,1004451,342,140.8,98.0
2023,10,26,木,すもも,44700,,,128,702,44.0,25.4
2023,10,26,木,ぶどう計,45000,,,218829,1844,115.6,100.4
2023,10,26,木,くり,45700,,,27622,706,123.8,91.8
2023,10,26,木,いちご,46100,,,3072,4123,168.5,105.0
2023,10,26,木,メロン計,47000,,,50988,806,141.8,88.1
2023,10,26,木,すいか,48100,,,20484,337,365.5,92.1
2023,10,26,木,キウイフルツ,49300,,,12495,827,68.1,111.6
2023,10,26,木,バナナ,50100,,,353426,232,102.1,106.9
2023,10,26,木,パイナップル,50300,,,61934,243,93.0,102.5
2023,10,26,木,レモン,50400,,,35117,360,113.5,97.0
2023,10,26,木,オレンジ,50600,,,29987,324,112.5,97.3
2023,10,26,木,輸入キウイ,50800,,,59608,662,111.9,99.3
2023,10,26,木,輸入メロン,50850,,,2596,446,82.3,96.5
2023,10,27,金,みかん,40100,,,852148,300,55.5,102.4
2023,10,27,金,りんご計,42000,,,612757,465,77.4,105.4
2023,10,27,金,日本なし計,43000,,,111197,531,59.5,102.5
2023,10,27,金,かき計,43500,,,644256,354,64.1,103.5
2023,10,27,金,ぶどう計,45000,,,143987,1888,65.8,102.4
2023,10,27,金,くり,45700,,,17881,733,64.7,103.8
2023,10,27,金,いちご,46100,,,2081,4062,67.7,98.5
2023,10,27,金,メロン計,47000,,,27579,1049,54.1,130.1
2023,10,27,金,すいか,48100,,,10724,306,52.4,90.8
2023,10,27,金,キウイフルツ,49300,,,9422,676,75.4,81.7
2023,10,27,金,バナナ,50100,,,495504,203,140.2,87.5
2023,10,27,金,パイナップル,50300,,,80937,248,130.7,102.1
2023,10,27,金,レモン,50400,,,31390,346,89.4,96.1
2023,10,27,金,オレンジ,50600,,,34919,311,116.4,96.0
2023,10,27,金,輸入キウイ,50800,,,59689,671,100.1,101.4
2023,10,27,金,輸入メロン,50850,,,2298,413,88.5,92.6
2023,10,28,土,みかん,40100,,,1146726,309,134.6,103.0
2023,10,28,土,りんご計,42000,,,663425,455,108.3,97.8
2023,10,28,土,日本なし計,43000,,,129797,516,116.7,97.2
2023,10,28,土,かき計,43500,,,812599,351,126.1,99.2
2023,10,28,土,すもも,44700,,,73,686,−,−
2023,10,28,土,ぶどう計,45000,,,167809,1850,116.5,98.0
2023,10,28,土,くり,45700,,,14879,783,83.2,106.8
2023,10,28,土,いちご,46100,,,2815,4365,135.3,107.5
2023,10,28,土,メロン計,47000,,,36219,815,131.3,77.7
2023,10,28,土,すいか,48100,,,27587,328,257.2,107.2
2023,10,28,土,キウイフルツ,49300,,,8967,705,95.2,104.3
2023,10,28,土,バナナ,50100,,,302314,215,61.0,105.9
2023,10,28,土,パイナップル,50300,,,75061,235,92.7,94.8
2023,10,28,土,レモン,50400,,,39704,362,126.5,104.6
2023,10,28,土,オレンジ,50600,,,33603,314,96.2,101.0
2023,10,28,土,輸入キウイ,50800,,,74300,672,124.5,100.1
2023,10,28,土,輸入メロン,50850,,,1778,461,77.4,111.6
2023,10,30,月,みかん,40100,,,1522199,310,132.7,100.3
2023,10,30,月,りんご計,42000,,,662630,440,99.9,96.7
2023,10,30,月,日本なし計,43000,,,88938,398,68.5,77.1
2023,10,30,月,かき計,43500,,,1039782,350,128.0,99.7
2023,10,30,月,もも,44100,,,15,360,−,−
2023,10,30,月,ぶどう計,45000,,,151946,1889,90.5,102.1
2023,10,30,月,くり,45700,,,15053,969,101.2,123.8
2023,10,30,月,いちご,46100,,,3815,4416,135.5,101.2
2023,10,30,月,メロン計,47000,,,33879,933,93.5,114.5
2023,10,30,月,すいか,48100,,,24103,268,87.4,81.7
2023,10,30,月,キウイフルツ,49300,,,8712,677,97.2,96.0
2023,10,30,月,バナナ,50100,,,517173,222,171.1,103.3
2023,10,30,月,パイナップル,50300,,,47497,239,63.3,101.7
2023,10,30,月,レモン,50400,,,29607,366,74.6,101.1
2023,10,30,月,オレンジ,50600,,,31398,321,93.4,102.2
2023,10,30,月,輸入キウイ,50800,,,66995,675,90.2,100.4
2023,10,30,月,輸入メロン,50850,,,1046,479,58.8,103.9
2023,10,31,火,みかん,40100,,,862292,306,56.6,98.7
2023,10,31,火,りんご計,42000,,,488297,455,73.7,103.4
2023,10,31,火,日本なし計,43000,,,81418,521,91.5,130.9
2023,10,31,火,かき計,43500,,,914625,352,88.0,100.6
2023,10,31,火,ぶどう計,45000,,,118216,1927,77.8,102.0
2023,10,31,火,くり,45700,,,10961,1024,72.8,105.7
2023,10,31,火,いちご,46100,,,5092,4274,133.5,96.8
2023,10,31,火,メロン計,47000,,,30788,910,90.9,97.5
2023,10,31,火,すいか,48100,,,11855,310,49.2,115.7
2023,10,31,火,キウイフルツ,49300,,,13964,681,160.3,100.6
2023,10,31,火,バナナ,50100,,,417802,224,80.8,100.9
2023,10,31,火,パイナップル,50300,,,72430,247,152.5,103.3
2023,10,31,火,レモン,50400,,,29973,382,101.2,104.4
2023,10,31,火,オレンジ,50600,,,32451,336,103.4,104.7
2023,10,31,火,輸入キウイ,50800,,,84652,536,126.4,79.4
2023,10,31,火,輸入メロン,50850,,,2356,432,225.2,90.2
2023,11,1,水,みかん,40100,,,139149,287,16.1,93.8
2023,11,1,水,りんご計,42000,,,138638,453,28.4,99.6
2023,11,1,水,日本なし計,43000,,,20110,518,24.7,99.4
2023,11,1,水,かき計,43500,,,209512,351,22.9,99.7
2023,11,1,水,ぶどう計,45000,,,19209,1696,16.2,88.0
2023,11,1,水,くり,45700,,,985,1061,9.0,103.6
2023,11,1,水,いちご,46100,,,208,4363,4.1,102.1
2023,11,1,水,メロン計,47000,,,4640,671,15.1,73.7
2023,11,1,水,すいか,48100,,,260,677,2.2,218.4
2023,11,1,水,キウイフルツ,49300,,,7395,992,53.0,145.7
2023,11,1,水,バナナ,50100,,,55974,234,13.4,104.5
2023,11,1,水,パイナップル,50300,,,16458,217,22.7,87.9
2023,11,1,水,レモン,50400,,,14978,333,50.0,87.2
2023,11,1,水,オレンジ,50600,,,8896,320,27.4,95.2
2023,11,1,水,輸入キウイ,50800,,,80835,647,95.5,120.7
2023,11,1,水,輸入メロン,50850,,,30,648,1.3,150.0
2023,11,2,木,みかん,40100,,,1628722,321,1170.5,111.8
2023,11,2,木,りんご計,42000,,,799469,446,576.7,98.5
2023,11,2,木,日本なし計,43000,,,70351,518,349.8,100.0
2023,11,2,木,かき計,43500,,,1171357,356,559.1,101.4
2023,11,2,木,もも,44100,,,1240,1136,−,−
2023,11,2,木,ぶどう計,45000,,,137858,1934,717.7,114.0
2023,11,2,木,くり,45700,,,9330,1046,947.2,98.6
2023,11,2,木,いちご,46100,,,11993,3800,5765.9,87.1
2023,11,2,木,メロン計,47000,,,47461,905,1022.9,134.9
2023,11,2,木,すいか,48100,,,31998,282,******,41.7
2023,11,2,木,キウイフルツ,49300,,,21278,747,287.7,75.3
2023,11,2,木,バナナ,50100,,,485615,196,867.6,83.8
2023,11,2,木,パイナップル,50300,,,70271,231,427.0,106.5
2023,11,2,木,レモン,50400,,,32859,364,219.4,109.3
2023,11,2,木,オレンジ,50600,,,39940,319,449.0,99.7
2023,11,2,木,輸入キウイ,50800,,,33481,646,41.4,99.8
2023,11,2,木,輸入メロン,50850,,,2123,584,7076.7,90.1
2023,11,3,金,みかん,40100,,,698339,331,42.9,103.1
2023,11,3,金,りんご計,42000,,,294082,453,36.8,101.6
2023,11,3,金,日本なし計,43000,,,19200,494,27.3,95.4
2023,11,3,金,かき計,43500,,,368406,346,31.5,97.2
2023,11,3,金,もも,44100,,,135,702,10.9,61.8
2023,11,3,金,ぶどう計,45000,,,50472,2023,36.6,104.6
2023,11,3,金,くり,45700,,,8975,1120,96.2,107.1
2023,11,3,金,いちご,46100,,,2364,3669,19.7,96.6
2023,11,3,金,メロン計,47000,,,12449,1322,26.2,146.1
2023,11,3,金,すいか,48100,,,1528,511,4.8,181.2
2023,11,3,金,キウイフルツ,49300,,,3298,587,15.5,78.6
2023,11,3,金,バナナ,50100,,,90596,184,18.7,93.9
2023,11,3,金,パイナップル,50300,,,14826,233,21.1,100.9
2023,11,3,金,レモン,50400,,,9791,349,29.8,95.9
2023,11,3,金,オレンジ,50600,,,9894,302,24.8,94.7
2023,11,3,金,輸入キウイ,50800,,,8964,706,26.8,109.3
2023,11,3,金,輸入メロン,50850,,,1109,458,52.2,78.4
2023,11,4,土,みかん,40100,,,1389395,315,199.0,95.2
2023,11,4,土,りんご計,42000,,,656765,451,223.3,99.6
2023,11,4,土,日本なし計,43000,,,60129,522,313.2,105.7
2023,11,4,土,かき計,43500,,,983593,346,267.0,100.0
2023,11,4,土,すもも,44700,,,244,135,−,−
2023,11,4,土,ぶどう計,45000,,,117893,1954,233.6,96.6
2023,11,4,土,くり,45700,,,6591,951,73.4,84.9
2023,11,4,土,いちご,46100,,,12493,3844,528.5,104.8
2023,11,4,土,メロン計,47000,,,53461,833,429.4,63.0
2023,11,4,土,すいか,48100,,,26501,286,1734.4,56.0
2023,11,4,土,キウイフルツ,49300,,,32080,555,972.7,94.5
2023,11,4,土,バナナ,50100,,,675610,196,745.7,106.5
2023,11,4,土,パイナップル,50300,,,80940,233,545.9,100.0
2023,11,4,土,レモン,50400,,,44890,354,458.5,101.4
2023,11,4,土,オレンジ,50600,,,36614,321,370.1,106.3
2023,11,4,土,輸入キウイ,50800,,,67199,662,749.7,93.8
2023,11,4,土,輸入メロン,50850,,,2213,455,199.5,99.3
2023,11,6,月,みかん,40100,,,1729143,320,124.5,101.6
2023,11,6,月,りんご計,42000,,,620513,451,94.5,100.0
2023,11,6,月,日本なし計,43000,,,23392,471,38.9,90.2
2023,11,6,月,かき計,43500,,,1020345,347,103.7,100.3
2023,11,6,月,すもも,44700,,,12,540,4.9,400.0
2023,11,6,月,ぶどう計,45000,,,90112,2005,76.4,102.6
2023,11,6,月,くり,45700,,,5644,1164,85.6,122.4
2023,11,6,月,いちご,46100,,,14278,3302,114.3,85.9
2023,11,6,月,メロン計,47000,,,50046,826,93.6,99.2
2023,11,6,月,すいか,48100,,,19551,293,73.8,102.4
2023,11,6,月,キウイフルツ,49300,,,18263,618,56.9,111.4
2023,11,6,月,バナナ,50100,,,516170,209,76.4,106.6
2023,11,6,月,パイナップル,50300,,,55842,229,69.0,98.3
2023,11,6,月,レモン,50400,,,23896,399,53.2,112.7
