年,月,日,曜日,品目名,品目コード,数量,価格
2022,4,12,火,そらまめ,35400,73115,386
2022,4,12,火,えだまめ,35500,3283,771
2022,4,12,火,さといも,36300,43917,261
2022,4,12,火,たまねぎ,36610,1414423,238
2022,4,12,火,にんにく,36700,21262,911
2022,4,12,火,しょうが,37200,37493,783
2022,4,12,火,生しいたけ,38100,65837,810
2022,4,12,火,なめこ,38300,24422,432
2022,4,12,火,えのきだけ,38400,117144,206
2022,4,12,火,しめじ,38500,79428,352
2022,4,14,木,だいこん,30100,982463,108
2022,4,14,木,かぶ,30200,94330,145
2022,4,14,木,にんじん,30300,1041504,118
2022,4,14,木,ごぼう,30400,93800,319
2022,4,14,木,たけのこ,30500,278789,399
2022,4,14,木,れんこん,30600,39257,782
2022,4,14,木,はくさい,31100,818860,78
2022,4,14,木,みずな,31300,46927,336
2022,4,14,木,こまつな,31500,148191,296
2022,4,14,木,ちんげんさい,31560,47758,290
2022,4,14,木,キャベツ,31700,2439338,126
2022,4,14,木,ほうれんそう,31800,164087,500
2022,4,14,木,ねぎ,31900,394234,349
2022,4,14,木,みつば,32500,16089,422
2022,4,14,木,しゅんぎく,32600,12314,610
2022,4,14,木,にら,32800,81033,530
2022,4,14,木,アスパラガス,33100,78470,1482
2022,4,14,木,カリフラワー,33200,39541,210
2022,4,14,木,ブロッコリー,33300,334524,436
2022,4,14,木,レタス,33400,810003,214
2022,4,14,木,きゅうり,34100,1119329,257
2022,4,14,木,かぼちゃ,34200,308586,289
2022,4,14,木,なす,34300,524642,332
2022,4,14,木,トマト,34400,902336,373
2022,4,14,木,ミニトマト,34450,342546,598
2022,4,14,木,ピーマン,34500,321420,472
2022,4,14,木,ししとう,34600,9931,1710
2022,4,14,木,そらまめ,35400,53812,415
2022,4,14,木,えだまめ,35500,2902,1169
2022,4,14,木,さといも,36300,38641,268
2022,4,14,木,たまねぎ,36610,1370528,233
2022,4,14,木,にんにく,36700,22758,1120
2022,4,14,木,しょうが,37200,34770,788
2022,4,14,木,生しいたけ,38100,79356,783
2022,4,14,木,なめこ,38300,24959,423
2022,4,14,木,えのきだけ,38400,120298,206
2022,4,14,木,しめじ,38500,82421,350
2022,4,15,金,だいこん,30100,795884,112
2022,4,15,金,かぶ,30200,86087,140
2022,4,15,金,にんじん,30300,685835,118
2022,4,15,金,ごぼう,30400,75496,328
2022,4,15,金,たけのこ,30500,158637,368
2022,4,15,金,れんこん,30600,26396,796
2022,4,15,金,はくさい,31100,773272,73
2022,4,15,金,みずな,31300,38555,327
2022,4,15,金,こまつな,31500,115255,291
2022,4,15,金,ちんげんさい,31560,36360,292
2022,4,15,金,キャベツ,31700,1711251,123
2022,4,15,金,ほうれんそう,31800,123963,491
2022,4,15,金,ねぎ,31900,335456,351
2022,4,15,金,みつば,32500,15332,410
2022,4,15,金,しゅんぎく,32600,10278,618
2022,4,15,金,にら,32800,77878,527
2022,4,15,金,アスパラガス,33100,48096,1498
2022,4,15,金,カリフラワー,33200,32237,203
2022,4,15,金,ブロッコリー,33300,236963,408
2022,4,15,金,レタス,33400,632274,198
2022,4,15,金,きゅうり,34100,648832,252
2022,4,15,金,かぼちゃ,34200,219290,247
2022,4,15,金,なす,34300,390113,324
2022,4,15,金,トマト,34400,514135,379
2022,4,15,金,ミニトマト,34450,216811,600
2022,4,15,金,ピーマン,34500,242528,464
2022,4,15,金,ししとう,34600,7560,1818
2022,4,15,金,そらまめ,35400,35247,426
2022,4,15,金,えだまめ,35500,1992,1286
2022,4,15,金,さといも,36300,30704,266
2022,4,15,金,たまねぎ,36610,2269548,157
2022,4,15,金,にんにく,36700,18881,936
2022,4,15,金,しょうが,37200,30872,763
2022,4,15,金,生しいたけ,38100,62759,794
2022,4,15,金,なめこ,38300,21204,415
2022,4,15,金,えのきだけ,38400,104340,203
2022,4,15,金,しめじ,38500,67929,346
2022,4,16,土,だいこん,30100,750216,114
2022,4,16,土,かぶ,30200,94436,139
2022,4,16,土,にんじん,30300,519565,114
2022,4,16,土,ごぼう,30400,79922,322
2022,4,16,土,たけのこ,30500,211841,369
2022,4,16,土,れんこん,30600,30079,816
2022,4,16,土,はくさい,31100,912198,71
2022,4,16,土,みずな,31300,46533,324
2022,4,16,土,こまつな,31500,130057,291
2022,4,16,土,ちんげんさい,31560,42504,294
2022,4,16,土,キャベツ,31700,1492948,114
2022,4,16,土,ほうれんそう,31800,138706,492
2022,4,16,土,ねぎ,31900,367160,344
2022,4,16,土,みつば,32500,16390,410
2022,4,16,土,しゅんぎく,32600,11210,616
2022,4,16,土,にら,32800,88047,528
2022,4,16,土,アスパラガス,33100,58737,1466
2022,4,16,土,カリフラワー,33200,32971,211
2022,4,16,土,ブロッコリー,33300,271936,415
2022,4,16,土,レタス,33400,696290,185
2022,4,16,土,きゅうり,34100,619033,249
2022,4,16,土,かぼちゃ,34200,256031,254
2022,4,16,土,なす,34300,379263,321
2022,4,16,土,トマト,34400,644434,378
2022,4,16,土,ミニトマト,34450,261176,601
2022,4,16,土,ピーマン,34500,274216,457
2022,4,16,土,ししとう,34600,9567,1665
2022,4,16,土,そらまめ,35400,45124,432
2022,4,16,土,えだまめ,35500,2696,1189
2022,4,16,土,さといも,36300,42495,257
2022,4,16,土,たまねぎ,36610,1024311,244
2022,4,16,土,にんにく,36700,19390,1102
2022,4,16,土,しょうが,37200,35314,756
2022,4,16,土,生しいたけ,38100,74177,782
2022,4,16,土,なめこ,38300,28104,415
2022,4,16,土,えのきだけ,38400,116204,206
2022,4,16,土,しめじ,38500,93830,357
2022,4,18,月,だいこん,30100,1064089,112
2022,4,18,月,かぶ,30200,85774,132
2022,4,18,月,にんじん,30300,774532,121
2022,4,18,月,ごぼう,30400,83298,361
2022,4,18,月,たけのこ,30500,249953,316
2022,4,18,月,れんこん,30600,31106,765
2022,4,18,月,はくさい,31100,1017494,62
2022,4,18,月,みずな,31300,45107,326
2022,4,18,月,こまつな,31500,136745,291
2022,4,18,月,ちんげんさい,31560,41313,305
2022,4,18,月,キャベツ,31700,2175119,110
2022,4,18,月,ほうれんそう,31800,136579,488
2022,4,18,月,ねぎ,31900,319800,357
2022,4,18,月,みつば,32500,15443,425
2022,4,18,月,しゅんぎく,32600,10375,593
2022,4,18,月,にら,32800,87249,542
2022,4,18,月,アスパラガス,33100,53165,1539
2022,4,18,月,カリフラワー,33200,33486,202
2022,4,18,月,ブロッコリー,33300,291892,406
2022,4,18,月,レタス,33400,771129,173
2022,4,18,月,きゅうり,34100,852348,246
2022,4,18,月,かぼちゃ,34200,209312,261
2022,4,18,月,なす,34300,496375,313
2022,4,18,月,トマト,34400,843660,367
2022,4,18,月,ミニトマト,34450,370104,560
2022,4,18,月,ピーマン,34500,351665,454
2022,4,18,月,ししとう,34600,12272,1310
2022,4,18,月,そらまめ,35400,51661,437
2022,4,18,月,えだまめ,35500,2241,1850
2022,4,18,月,さといも,36300,31200,263
2022,4,18,月,たまねぎ,36610,1027392,263
2022,4,18,月,にんにく,36700,22592,1299
2022,4,18,月,しょうが,37200,35145,767
2022,4,18,月,生しいたけ,38100,70720,770
2022,4,18,月,なめこ,38300,23330,421
2022,4,18,月,えのきだけ,38400,105715,221
2022,4,18,月,しめじ,38500,72785,351
2022,4,19,火,だいこん,30100,991678,106
2022,4,19,火,かぶ,30200,95928,134
2022,4,19,火,にんじん,30300,852883,124
2022,4,19,火,ごぼう,30400,104111,296
2022,4,19,火,たけのこ,30500,184295,316
2022,4,19,火,れんこん,30600,33685,796
2022,4,19,火,はくさい,31100,1082722,62
2022,4,19,火,みずな,31300,43952,322
2022,4,19,火,こまつな,31500,118580,302
2022,4,19,火,ちんげんさい,31560,40789,306
2022,4,19,火,キャベツ,31700,1914502,105
2022,4,19,火,ほうれんそう,31800,127711,483
2022,4,19,火,ねぎ,31900,329333,359
2022,4,19,火,みつば,32500,16620,427
2022,4,19,火,しゅんぎく,32600,8514,637
2022,4,19,火,にら,32800,77533,536
2022,4,19,火,アスパラガス,33100,40552,1574
2022,4,19,火,カリフラワー,33200,25623,210
2022,4,19,火,ブロッコリー,33300,239987,401
2022,4,19,火,レタス,33400,703481,172
2022,4,19,火,きゅうり,34100,565671,248
2022,4,19,火,かぼちゃ,34200,221294,272
2022,4,19,火,なす,34300,347172,321
2022,4,19,火,トマト,34400,607836,366
2022,4,19,火,ミニトマト,34450,220107,574
2022,4,19,火,ピーマン,34500,225965,454
2022,4,19,火,ししとう,34600,8337,1512
2022,4,19,火,そらまめ,35400,41567,418
2022,4,19,火,えだまめ,35500,4084,1148
2022,4,19,火,さといも,36300,31114,257
2022,4,19,火,たまねぎ,36610,1166731,271
2022,4,19,火,にんにく,36700,21544,973
2022,4,19,火,しょうが,37200,41874,784
2022,4,19,火,生しいたけ,38100,66181,789
2022,4,19,火,なめこ,38300,24086,429
2022,4,19,火,えのきだけ,38400,121024,225
2022,4,19,火,しめじ,38500,88465,351
2022,4,21,木,だいこん,30100,1133039,102
2022,4,21,木,かぶ,30200,94482,135
2022,4,21,木,にんじん,30300,1169783,125
2022,4,21,木,ごぼう,30400,100938,292
2022,4,21,木,たけのこ,30500,168313,295
2022,4,21,木,れんこん,30600,37794,785
2022,4,21,木,はくさい,31100,1157299,58
2022,4,21,木,みずな,31300,50424,307
2022,4,21,木,こまつな,31500,145412,284
2022,4,21,木,ちんげんさい,31560,47315,298
2022,4,21,木,キャベツ,31700,2186775,103
2022,4,21,木,ほうれんそう,31800,156927,497
2022,4,21,木,ねぎ,31900,404485,357
2022,4,21,木,みつば,32500,14955,428
2022,4,21,木,しゅんぎく,32600,10954,608
2022,4,21,木,にら,32800,88640,551
2022,4,21,木,アスパラガス,33100,53135,1643
2022,4,21,木,カリフラワー,33200,28753,226
2022,4,21,木,ブロッコリー,33300,269994,410
2022,4,21,木,レタス,33400,762828,166
2022,4,21,木,きゅうり,34100,818105,254
2022,4,21,木,かぼちゃ,34200,301291,315
2022,4,21,木,なす,34300,459453,335
2022,4,21,木,トマト,34400,1040377,351
2022,4,21,木,ミニトマト,34450,366161,557
2022,4,21,木,ピーマン,34500,329050,460
2022,4,21,木,ししとう,34600,10761,1359
2022,4,21,木,そらまめ,35400,55937,465
2022,4,21,木,えだまめ,35500,4974,1310
2022,4,21,木,さといも,36300,33400,286
2022,4,21,木,たまねぎ,36610,1252448,297
2022,4,21,木,にんにく,36700,22560,1126
2022,4,21,木,しょうが,37200,36934,785
2022,4,21,木,生しいたけ,38100,67649,801
2022,4,21,木,なめこ,38300,24803,436
2022,4,21,木,えのきだけ,38400,119166,227
2022,4,21,木,しめじ,38500,90904,338
2022,4,22,金,だいこん,30100,786511,99
2022,4,22,金,かぶ,30200,86613,135
2022,4,22,金,にんじん,30300,840160,129
2022,4,22,金,ごぼう,30400,90355,269
2022,4,22,金,たけのこ,30500,96107,302
2022,4,22,金,れんこん,30600,31431,759
2022,4,22,金,はくさい,31100,901093,57
2022,4,22,金,みずな,31300,39453,310
2022,4,22,金,こまつな,31500,110558,279
2022,4,22,金,ちんげんさい,31560,36325,301
2022,4,22,金,キャベツ,31700,2056709,94
2022,4,22,金,ほうれんそう,31800,102868,503
2022,4,22,金,ねぎ,31900,323979,367
2022,4,22,金,みつば,32500,14581,416
2022,4,22,金,しゅんぎく,32600,8466,650
2022,4,22,金,にら,32800,76757,544
2022,4,22,金,アスパラガス,33100,36157,1645
2022,4,22,金,カリフラワー,33200,23458,221
2022,4,22,金,ブロッコリー,33300,186880,413
2022,4,22,金,レタス,33400,599550,172
2022,4,22,金,きゅうり,34100,504113,262
2022,4,22,金,かぼちゃ,34200,223974,270
2022,4,22,金,なす,34300,334451,342
2022,4,22,金,トマト,34400,592977,350
2022,4,22,金,ミニトマト,34450,236145,560
2022,4,22,金,ピーマン,34500,227975,455
2022,4,22,金,ししとう,34600,9196,1451
2022,4,22,金,そらまめ,35400,39533,497
2022,4,22,金,えだまめ,35500,4070,1531
2022,4,22,金,さといも,36300,36965,287
2022,4,22,金,たまねぎ,36610,1254040,278
2022,4,22,金,にんにく,36700,21552,1153
2022,4,22,金,しょうが,37200,38361,770
2022,4,22,金,生しいたけ,38100,54286,832
2022,4,22,金,なめこ,38300,21064,426
2022,4,22,金,えのきだけ,38400,105925,229
2022,4,22,金,しめじ,38500,69297,341
2022,4,23,土,だいこん,30100,961766,97
2022,4,23,土,かぶ,30200,82822,131
2022,4,23,土,にんじん,30300,778738,126
2022,4,23,土,ごぼう,30400,80993,307
2022,4,23,土,たけのこ,30500,104128,324
2022,4,23,土,れんこん,30600,32540,752
2022,4,23,土,はくさい,31100,994224,54
2022,4,23,土,みずな,31300,46940,305
2022,4,23,土,こまつな,31500,126284,275
2022,4,23,土,ちんげんさい,31560,40345,303
2022,4,23,土,キャベツ,31700,2132727,92
2022,4,23,土,ほうれんそう,31800,127975,503
2022,4,23,土,ねぎ,31900,353415,365
2022,4,23,土,みつば,32500,16541,412
2022,4,23,土,しゅんぎく,32600,9287,667
2022,4,23,土,にら,32800,85208,539
2022,4,23,土,アスパラガス,33100,43350,1672
2022,4,23,土,カリフラワー,33200,24908,232
2022,4,23,土,ブロッコリー,33300,272860,409
2022,4,23,土,レタス,33400,727270,165
2022,4,23,土,きゅうり,34100,547953,280
2022,4,23,土,かぼちゃ,34200,206373,259
2022,4,23,土,なす,34300,357180,341
2022,4,23,土,トマト,34400,648601,356
2022,4,23,土,ミニトマト,34450,254467,563
2022,4,23,土,ピーマン,34500,263984,462
2022,4,23,土,ししとう,34600,9025,1404
2022,4,23,土,そらまめ,35400,42061,504
2022,4,23,土,えだまめ,35500,4870,1429
2022,4,23,土,さといも,36300,40777,263
2022,4,23,土,たまねぎ,36610,1373865,293
2022,4,23,土,にんにく,36700,21946,1045
2022,4,23,土,しょうが,37200,41177,782
2022,4,23,土,生しいたけ,38100,66325,836
2022,4,23,土,なめこ,38300,24952,427
2022,4,23,土,えのきだけ,38400,118586,234
2022,4,23,土,しめじ,38500,95350,344
2022,4,25,月,だいこん,30100,1011503,91
2022,4,25,月,かぶ,30200,80228,131
2022,4,25,月,にんじん,30300,1061798,133
2022,4,25,月,ごぼう,30400,115730,305
2022,4,25,月,たけのこ,30500,90068,342
2022,4,25,月,れんこん,30600,28598,739
2022,4,25,月,はくさい,31100,954232,51
2022,4,25,月,みずな,31300,46475,292
2022,4,25,月,こまつな,31500,126014,270
2022,4,25,月,ちんげんさい,31560,38027,312
2022,4,25,月,キャベツ,31700,2047568,91
2022,4,25,月,ほうれんそう,31800,133521,504
2022,4,25,月,ねぎ,31900,346456,380
2022,4,25,月,みつば,32500,14830,442
2022,4,25,月,しゅんぎく,32600,9243,701
2022,4,25,月,にら,32800,84634,562
2022,4,25,月,アスパラガス,33100,69643,1683
2022,4,25,月,カリフラワー,33200,27282,229
2022,4,25,月,ブロッコリー,33300,291022,393
2022,4,25,月,レタス,33400,844564,158
2022,4,25,月,きゅうり,34100,860466,297
2022,4,25,月,かぼちゃ,34200,223068,276
2022,4,25,月,なす,34300,478726,339
2022,4,25,月,トマト,34400,826627,338
2022,4,25,月,ミニトマト,34450,323333,540
2022,4,25,月,ピーマン,34500,339997,462
2022,4,25,月,ししとう,34600,11457,1300
2022,4,25,月,そらまめ,35400,35081,538
2022,4,25,月,えだまめ,35500,5172,1676
2022,4,25,月,さといも,36300,29400,281
2022,4,25,月,たまねぎ,36610,1361950,361
2022,4,25,月,にんにく,36700,24260,1076
2022,4,25,月,しょうが,37200,40273,794
2022,4,25,月,生しいたけ,38100,64761,830
2022,4,25,月,なめこ,38300,22783,427
2022,4,25,月,えのきだけ,38400,105751,246
2022,4,25,月,しめじ,38500,81657,356
2022,4,26,火,だいこん,30100,964801,87
2022,4,26,火,かぶ,30200,85006,130
2022,4,26,火,にんじん,30300,712485,137
2022,4,26,火,ごぼう,30400,116019,285
2022,4,26,火,たけのこ,30500,82446,284
2022,4,26,火,れんこん,30600,25214,790
2022,4,26,火,はくさい,31100,958697,48
2022,4,26,火,みずな,31300,41547,297
2022,4,26,火,こまつな,31500,108609,278
2022,4,26,火,ちんげんさい,31560,38722,312
2022,4,26,火,キャベツ,31700,2067072,83
2022,4,26,火,ほうれんそう,31800,127022,503
2022,4,26,火,ねぎ,31900,338221,382
2022,4,26,火,みつば,32500,14983,445
2022,4,26,火,しゅんぎく,32600,8527,729
2022,4,26,火,にら,32800,73395,555
2022,4,26,火,アスパラガス,33100,51033,1709
2022,4,26,火,カリフラワー,33200,24776,228
2022,4,26,火,ブロッコリー,33300,224369,399
2022,4,26,火,レタス,33400,810428,141
2022,4,26,火,きゅうり,34100,565744,301
2022,4,26,火,かぼちゃ,34200,260813,255
2022,4,26,火,なす,34300,372971,341
2022,4,26,火,トマト,34400,618257,331
2022,4,26,火,ミニトマト,34450,218242,544
2022,4,26,火,ピーマン,34500,218697,476
2022,4,26,火,ししとう,34600,10036,1401
2022,4,26,火,そらまめ,35400,25700,532
2022,4,26,火,えだまめ,35500,5112,1394
2022,4,26,火,さといも,36300,34427,279
2022,4,26,火,たまねぎ,36610,1359118,352
2022,4,26,火,にんにく,36700,27889,1004
2022,4,26,火,しょうが,37200,42759,805
2022,4,26,火,生しいたけ,38100,60112,862
2022,4,26,火,なめこ,38300,22700,449
2022,4,26,火,えのきだけ,38400,121385,239
2022,4,26,火,しめじ,38500,79182,348
2022,4,27,水,だいこん,30100,165955,85
2022,4,27,水,かぶ,30200,13066,174
2022,4,27,水,にんじん,30300,201158,136
2022,4,27,水,ごぼう,30400,20257,246
2022,4,27,水,たけのこ,30500,9644,355
2022,4,27,水,れんこん,30600,6491,731
2022,4,27,水,はくさい,31100,180789,49
2022,4,27,水,みずな,31300,10949,303
2022,4,27,水,こまつな,31500,33262,287
2022,4,27,水,ちんげんさい,31560,12066,342
2022,4,27,水,キャベツ,31700,317322,89
2022,4,27,水,ほうれんそう,31800,30870,518
2022,4,27,水,ねぎ,31900,69167,414
2022,4,27,水,みつば,32500,3647,459
2022,4,27,水,しゅんぎく,32600,2423,618
2022,4,27,水,にら,32800,23515,528
2022,4,27,水,アスパラガス,33100,12466,1669
2022,4,27,水,カリフラワー,33200,2094,267
2022,4,27,水,ブロッコリー,33300,30369,414
2022,4,27,水,レタス,33400,175906,145
2022,4,27,水,きゅうり,34100,139564,320
2022,4,27,水,かぼちゃ,34200,87520,228
2022,4,27,水,なす,34300,81348,337
2022,4,27,水,トマト,34400,139023,328
2022,4,27,水,ミニトマト,34450,65969,530
2022,4,27,水,ピーマン,34500,51827,475
2022,4,27,水,ししとう,34600,2635,1461
2022,4,27,水,そらまめ,35400,8016,519
