年,月,日,曜日,品目名,品目コード,数量,価格
2021,2,20,土,メロン計,47000,31104,914
2021,2,20,土,すいか,48100,6265,390
2021,2,20,土,キウイフルツ,49300,83781,502
2021,2,20,土,バナナ,50100,402073,161
2021,2,20,土,パイナップル,50300,58054,154
2021,2,20,土,レモン,50400,45372,282
2021,2,20,土,オレンジ,50600,58766,261
2021,2,20,土,輸入キウイ,50800,2298,511
2021,2,20,土,輸入メロン,50850,6836,283
2021,2,22,月,みかん,40100,772881,304
2021,2,22,月,はっさく,41321,137750,188
2021,2,22,月,りんご計,42000,1084842,271
2021,2,22,月,日本なし計,43000,200,335
2021,2,22,月,かき計,43500,3962,681
2021,2,22,月,びわ,43900,301,4456
2021,2,22,月,おうとう,44800,21,14145
2021,2,22,月,ぶどう計,45000,5897,627
2021,2,22,月,いちご,46100,568471,1439
2021,2,22,月,メロン計,47000,36129,928
2021,2,22,月,すいか,48100,13515,387
2021,2,22,月,キウイフルツ,49300,102554,532
2021,2,22,月,バナナ,50100,687469,160
2021,2,22,月,パイナップル,50300,105626,157
2021,2,22,月,レモン,50400,29748,320
2021,2,22,月,オレンジ,50600,48870,250
2021,2,22,月,輸入キウイ,50800,4706,374
2021,2,22,月,輸入メロン,50850,7659,253
2021,2,23,火,みかん,40100,480,461
2021,2,23,火,りんご計,42000,3600,261
2021,2,23,火,びわ,43900,2,1210
2021,2,23,火,ぶどう計,45000,100,551
2021,2,23,火,いちご,46100,245,1575
2021,2,23,火,メロン計,47000,48,945
2021,2,23,火,すいか,48100,797,174
2021,2,23,火,キウイフルツ,49300,1211,575
2021,2,23,火,バナナ,50100,8095,220
2021,2,23,火,パイナップル,50300,280,236
2021,2,23,火,レモン,50400,543,427
2021,2,23,火,オレンジ,50600,1207,359
2021,2,23,火,輸入メロン,50850,40,473
2021,2,24,水,みかん,40100,393669,303
2021,2,24,水,はっさく,41321,95643,191
2021,2,24,水,りんご計,42000,792955,264
2021,2,24,水,かき計,43500,221,712
2021,2,24,水,びわ,43900,8,3240
2021,2,24,水,おうとう,44800,11,16288
2021,2,24,水,ぶどう計,45000,992,469
2021,2,24,水,いちご,46100,580432,1440
2021,2,24,水,メロン計,47000,21739,1166
2021,2,24,水,すいか,48100,21838,317
2021,2,24,水,キウイフルツ,49300,67187,544
2021,2,24,水,バナナ,50100,377762,172
2021,2,24,水,パイナップル,50300,74113,172
2021,2,24,水,レモン,50400,34755,313
2021,2,24,水,オレンジ,50600,41479,248
2021,2,24,水,輸入キウイ,50800,15935,303
2021,2,24,水,輸入メロン,50850,1822,283
2021,2,25,木,みかん,40100,507102,323
2021,2,25,木,はっさく,41321,100261,184
2021,2,25,木,りんご計,42000,853181,271
2021,2,25,木,日本なし計,43000,440,281
2021,2,25,木,かき計,43500,2912,705
2021,2,25,木,びわ,43900,525,4390
2021,2,25,木,おうとう,44800,6,20538
2021,2,25,木,ぶどう計,45000,640,435
2021,2,25,木,いちご,46100,405888,1470
2021,2,25,木,メロン計,47000,29959,959
2021,2,25,木,すいか,48100,6764,551
2021,2,25,木,キウイフルツ,49300,136299,497
2021,2,25,木,バナナ,50100,387075,169
2021,2,25,木,パイナップル,50300,76476,164
2021,2,25,木,レモン,50400,29729,316
2021,2,25,木,オレンジ,50600,49772,262
2021,2,25,木,輸入おうとう,50700,195,1604
2021,2,25,木,輸入キウイ,50800,3243,453
2021,2,25,木,輸入メロン,50850,13890,247
2021,2,26,金,みかん,40100,489150,326
2021,2,26,金,はっさく,41321,139050,183
2021,2,26,金,りんご計,42000,814739,261
2021,2,26,金,かき計,43500,11231,458
2021,2,26,金,びわ,43900,100,3733
2021,2,26,金,ぶどう計,45000,1785,476
2021,2,26,金,いちご,46100,378367,1457
2021,2,26,金,メロン計,47000,24270,1054
2021,2,26,金,すいか,48100,4368,503
2021,2,26,金,キウイフルツ,49300,150186,539
2021,2,26,金,バナナ,50100,602643,153
2021,2,26,金,パイナップル,50300,66950,153
2021,2,26,金,レモン,50400,25693,322
2021,2,26,金,オレンジ,50600,65887,252
2021,2,26,金,輸入おうとう,50700,160,1631
2021,2,26,金,輸入キウイ,50800,4863,270
2021,2,26,金,輸入メロン,50850,8270,222
2021,2,27,土,みかん,40100,409200,318
2021,2,27,土,はっさく,41321,80193,177
2021,2,27,土,りんご計,42000,832961,262
2021,2,27,土,かき計,43500,827,584
2021,2,27,土,びわ,43900,306,4517
2021,2,27,土,おうとう,44800,21,14413
2021,2,27,土,ぶどう計,45000,699,462
2021,2,27,土,いちご,46100,416958,1464
2021,2,27,土,メロン計,47000,23972,1037
2021,2,27,土,すいか,48100,26164,398
2021,2,27,土,キウイフルツ,49300,73130,525
2021,2,27,土,バナナ,50100,651143,154
2021,2,27,土,パイナップル,50300,98646,159
2021,2,27,土,レモン,50400,47826,302
2021,2,27,土,オレンジ,50600,118476,251
2021,2,27,土,輸入キウイ,50800,4725,505
2021,2,27,土,輸入メロン,50850,7854,241
2021,3,1,月,みかん,40100,430932,344
2021,3,1,月,はっさく,41321,130701,204
2021,3,1,月,りんご計,42000,927415,260
2021,3,1,月,かき計,43500,3673,701
2021,3,1,月,びわ,43900,735,3867
2021,3,1,月,おうとう,44800,41,14498
2021,3,1,月,ぶどう計,45000,912,591
2021,3,1,月,いちご,46100,553940,1460
2021,3,1,月,メロン計,47000,23996,1166
2021,3,1,月,すいか,48100,25997,436
2021,3,1,月,キウイフルツ,49300,98429,525
2021,3,1,月,バナナ,50100,442248,160
2021,3,1,月,パイナップル,50300,45557,180
2021,3,1,月,レモン,50400,21272,324
2021,3,1,月,オレンジ,50600,32614,269
2021,3,1,月,輸入キウイ,50800,2209,319
2021,3,1,月,輸入メロン,50850,2815,308
2021,3,2,火,みかん,40100,302086,320
2021,3,2,火,はっさく,41321,134665,196
2021,3,2,火,りんご計,42000,752390,267
2021,3,2,火,かき計,43500,972,430
2021,3,2,火,びわ,43900,309,4208
2021,3,2,火,おうとう,44800,26,15162
2021,3,2,火,ぶどう計,45000,1135,478
2021,3,2,火,いちご,46100,318745,1507
2021,3,2,火,メロン計,47000,17810,1234
2021,3,2,火,すいか,48100,24258,367
2021,3,2,火,キウイフルツ,49300,84294,532
2021,3,2,火,バナナ,50100,337373,171
2021,3,2,火,パイナップル,50300,63790,167
2021,3,2,火,レモン,50400,22762,333
2021,3,2,火,オレンジ,50600,42191,272
2021,3,2,火,輸入キウイ,50800,2118,480
2021,3,2,火,輸入メロン,50850,8471,235
2021,3,4,木,みかん,40100,493649,343
2021,3,4,木,はっさく,41321,159023,195
2021,3,4,木,りんご計,42000,985909,261
2021,3,4,木,日本なし計,43000,570,324
2021,3,4,木,かき計,43500,4693,673
2021,3,4,木,びわ,43900,776,3783
2021,3,4,木,おうとう,44800,57,15327
2021,3,4,木,ぶどう計,45000,970,456
2021,3,4,木,いちご,46100,608507,1461
2021,3,4,木,メロン計,47000,27659,1175
2021,3,4,木,すいか,48100,34425,386
2021,3,4,木,キウイフルツ,49300,121750,531
2021,3,4,木,バナナ,50100,443892,176
2021,3,4,木,パイナップル,50300,54180,187
2021,3,4,木,レモン,50400,22037,345
2021,3,4,木,オレンジ,50600,28973,295
2021,3,4,木,輸入キウイ,50800,302,547
2021,3,4,木,輸入メロン,50850,9100,253
2021,3,5,金,みかん,40100,254176,357
2021,3,5,金,はっさく,41321,108055,196
2021,3,5,金,りんご計,42000,836183,250
2021,3,5,金,日本なし計,43000,603,253
2021,3,5,金,かき計,43500,300,340
2021,3,5,金,びわ,43900,294,4425
2021,3,5,金,おうとう,44800,22,13691
2021,3,5,金,ぶどう計,45000,1665,463
2021,3,5,金,いちご,46100,360208,1480
2021,3,5,金,メロン計,47000,20487,1211
2021,3,5,金,すいか,48100,5771,482
2021,3,5,金,キウイフルツ,49300,78889,549
2021,3,5,金,バナナ,50100,567549,155
2021,3,5,金,パイナップル,50300,88018,154
2021,3,5,金,レモン,50400,37095,307
2021,3,5,金,オレンジ,50600,61668,279
2021,3,5,金,輸入キウイ,50800,1772,344
2021,3,5,金,輸入メロン,50850,8762,217
2021,3,6,土,みかん,40100,278763,329
2021,3,6,土,はっさく,41321,78972,193
2021,3,6,土,りんご計,42000,877536,266
2021,3,6,土,かき計,43500,300,518
2021,3,6,土,びわ,43900,412,3888
2021,3,6,土,おうとう,44800,41,13528
2021,3,6,土,ぶどう計,45000,1095,434
2021,3,6,土,いちご,46100,422137,1466
2021,3,6,土,メロン計,47000,21150,1240
2021,3,6,土,すいか,48100,28138,362
2021,3,6,土,キウイフルツ,49300,80564,492
2021,3,6,土,バナナ,50100,497116,165
2021,3,6,土,パイナップル,50300,89341,158
2021,3,6,土,レモン,50400,28130,305
2021,3,6,土,オレンジ,50600,41322,261
2021,3,6,土,輸入キウイ,50800,800,582
2021,3,6,土,輸入メロン,50850,5530,284
2021,3,8,月,みかん,40100,345686,382
2021,3,8,月,はっさく,41321,150107,210
2021,3,8,月,りんご計,42000,874785,259
2021,3,8,月,かき計,43500,399,482
2021,3,8,月,びわ,43900,1268,3872
2021,3,8,月,おうとう,44800,82,14179
2021,3,8,月,ぶどう計,45000,305,450
2021,3,8,月,いちご,46100,600745,1432
2021,3,8,月,メロン計,47000,27941,1207
2021,3,8,月,すいか,48100,45885,405
2021,3,8,月,キウイフルツ,49300,115439,538
2021,3,8,月,バナナ,50100,518580,161
2021,3,8,月,パイナップル,50300,59559,170
2021,3,8,月,レモン,50400,23024,344
2021,3,8,月,オレンジ,50600,55242,289
2021,3,8,月,輸入キウイ,50800,706,485
2021,3,8,月,輸入メロン,50850,3672,311
2021,3,9,火,みかん,40100,298735,362
2021,3,9,火,はっさく,41321,131213,197
2021,3,9,火,りんご計,42000,770406,252
2021,3,9,火,かき計,43500,494,653
2021,3,9,火,びわ,43900,565,3863
2021,3,9,火,おうとう,44800,34,14755
2021,3,9,火,ぶどう計,45000,250,466
2021,3,9,火,いちご,46100,367230,1457
2021,3,9,火,メロン計,47000,16910,1380
2021,3,9,火,すいか,48100,27042,418
2021,3,9,火,キウイフルツ,49300,72431,531
2021,3,9,火,バナナ,50100,348492,165
2021,3,9,火,パイナップル,50300,66357,171
2021,3,9,火,レモン,50400,31257,322
2021,3,9,火,オレンジ,50600,37809,292
2021,3,9,火,輸入キウイ,50800,9729,240
2021,3,9,火,輸入メロン,50850,6804,248
2021,3,11,木,みかん,40100,330510,385
2021,3,11,木,はっさく,41321,165395,208
2021,3,11,木,りんご計,42000,858076,260
2021,3,11,木,かき計,43500,445,425
2021,3,11,木,びわ,43900,1091,3719
2021,3,11,木,おうとう,44800,88,14449
2021,3,11,木,ぶどう計,45000,450,490
2021,3,11,木,いちご,46100,592338,1444
2021,3,11,木,メロン計,47000,30203,1288
2021,3,11,木,すいか,48100,56145,389
2021,3,11,木,キウイフルツ,49300,130867,531
2021,3,11,木,バナナ,50100,482711,182
2021,3,11,木,パイナップル,50300,81048,181
2021,3,11,木,レモン,50400,30979,325
2021,3,11,木,オレンジ,50600,53980,283
2021,3,11,木,輸入キウイ,50800,682,484
2021,3,11,木,輸入メロン,50850,8733,263
2021,3,12,金,みかん,40100,189076,388
2021,3,12,金,はっさく,41321,148743,207
2021,3,12,金,りんご計,42000,949353,263
2021,3,12,金,かき計,43500,741,674
2021,3,12,金,びわ,43900,1058,3252
2021,3,12,金,おうとう,44800,71,13082
2021,3,12,金,ぶどう計,45000,385,728
2021,3,12,金,いちご,46100,338568,1450
2021,3,12,金,メロン計,47000,21325,1358
2021,3,12,金,すいか,48100,19024,393
2021,3,12,金,キウイフルツ,49300,113222,548
2021,3,12,金,バナナ,50100,502988,159
2021,3,12,金,パイナップル,50300,90913,163
2021,3,12,金,レモン,50400,42492,327
2021,3,12,金,オレンジ,50600,50568,270
2021,3,12,金,輸入キウイ,50800,328,543
2021,3,12,金,輸入メロン,50850,8295,290
2021,3,13,土,みかん,40100,273365,403
2021,3,13,土,はっさく,41321,85070,185
2021,3,13,土,りんご計,42000,855168,258
2021,3,13,土,かき計,43500,215,571
2021,3,13,土,びわ,43900,792,3677
2021,3,13,土,おうとう,44800,34,14866
2021,3,13,土,ぶどう計,45000,230,439
2021,3,13,土,いちご,46100,407839,1451
2021,3,13,土,メロン計,47000,23818,1295
2021,3,13,土,すいか,48100,33173,398
2021,3,13,土,キウイフルツ,49300,59885,539
2021,3,13,土,バナナ,50100,521178,166
2021,3,13,土,パイナップル,50300,90315,175
2021,3,13,土,レモン,50400,43750,303
2021,3,13,土,オレンジ,50600,75233,275
2021,3,13,土,輸入おうとう,50700,5,1534
2021,3,13,土,輸入キウイ,50800,880,560
2021,3,13,土,輸入メロン,50850,6386,278
2021,3,15,月,みかん,40100,248690,419
2021,3,15,月,はっさく,41321,133159,221
2021,3,15,月,りんご計,42000,903625,264
2021,3,15,月,日本なし計,43000,820,307
2021,3,15,月,かき計,43500,355,475
2021,3,15,月,びわ,43900,2047,3439
2021,3,15,月,おうとう,44800,89,14418
2021,3,15,月,ぶどう計,45000,407,536
2021,3,15,月,いちご,46100,595737,1421
2021,3,15,月,メロン計,47000,30532,1316
2021,3,15,月,すいか,48100,53638,380
2021,3,15,月,キウイフルツ,49300,120577,528
2021,3,15,月,バナナ,50100,514193,166
2021,3,15,月,パイナップル,50300,85806,164
2021,3,15,月,レモン,50400,29411,322
2021,3,15,月,オレンジ,50600,34453,294
2021,3,15,月,輸入キウイ,50800,663,400
2021,3,15,月,輸入メロン,50850,10580,141
2021,3,16,火,みかん,40100,234734,414
2021,3,16,火,はっさく,41321,152706,208
2021,3,16,火,りんご計,42000,856017,256
2021,3,16,火,かき計,43500,871,676
2021,3,16,火,びわ,43900,959,3462
2021,3,16,火,おうとう,44800,31,19503
2021,3,16,火,ぶどう計,45000,35,562
2021,3,16,火,いちご,46100,328016,1455
2021,3,16,火,メロン計,47000,22591,1404
2021,3,16,火,すいか,48100,31142,390
2021,3,16,火,キウイフルツ,49300,97750,523
2021,3,16,火,バナナ,50100,323522,164
2021,3,16,火,パイナップル,50300,66533,176
2021,3,16,火,レモン,50400,26779,340
2021,3,16,火,オレンジ,50600,44438,285
2021,3,16,火,輸入キウイ,50800,590,526
2021,3,16,火,輸入メロン,50850,10023,128
2021,3,17,水,みかん,40100,28011,358
2021,3,17,水,はっさく,41321,24046,184
2021,3,17,水,りんご計,42000,250342,268
2021,3,17,水,びわ,43900,357,3071
2021,3,17,水,おうとう,44800,30,15665
2021,3,17,水,ぶどう計,45000,140,488
2021,3,17,水,いちご,46100,166063,1386
2021,3,17,水,メロン計,47000,9297,1567
2021,3,17,水,すいか,48100,7941,476
2021,3,17,水,キウイフルツ,49300,30233,535
2021,3,17,水,バナナ,50100,61106,197
2021,3,17,水,パイナップル,50300,10558,160
2021,3,17,水,レモン,50400,4522,334
2021,3,17,水,オレンジ,50600,4530,288
2021,3,17,水,輸入キウイ,50800,680,475
2021,3,17,水,輸入メロン,50850,3129,124
2021,3,18,木,みかん,40100,219446,407
2021,3,18,木,はっさく,41321,143057,210
2021,3,18,木,りんご計,42000,956001,259
2021,3,18,木,日本なし計,43000,615,328
2021,3,18,木,かき計,43500,385,541
2021,3,18,木,びわ,43900,1589,3271
2021,3,18,木,おうとう,44800,76,16196
2021,3,18,木,ぶどう計,45000,65,508
2021,3,18,木,いちご,46100,485973,1441
2021,3,18,木,メロン計,47000,29145,1359
2021,3,18,木,すいか,48100,60474,391
2021,3,18,木,キウイフルツ,49300,110510,539
2021,3,18,木,バナナ,50100,467720,174
2021,3,18,木,パイナップル,50300,78323,184
2021,3,18,木,レモン,50400,27892,347
2021,3,18,木,オレンジ,50600,62237,294
2021,3,18,木,輸入キウイ,50800,4173,550
2021,3,18,木,輸入メロン,50850,7300,297
2021,3,19,金,みかん,40100,207347,428
2021,3,19,金,はっさく,41321,183946,204
2021,3,19,金,りんご計,42000,1131371,263
2021,3,19,金,かき計,43500,780,665
2021,3,19,金,びわ,43900,2021,3056
2021,3,19,金,おうとう,44800,78,16030
2021,3,19,金,ぶどう計,45000,105,1703
2021,3,19,金,いちご,46100,407696,1437
2021,3,19,金,メロン計,47000,28133,1293
2021,3,19,金,すいか,48100,39280,443
2021,3,19,金,キウイフルツ,49300,126352,538
2021,3,19,金,バナナ,50100,679822,157
2021,3,19,金,パイナップル,50300,113077,178
2021,3,19,金,レモン,50400,69317,322
2021,3,19,金,オレンジ,50600,70238,282
2021,3,19,金,輸入キウイ,50800,1298,570
2021,3,19,金,輸入メロン,50850,11331,281
2021,3,22,月,みかん,40100,146287,429
2021,3,22,月,はっさく,41321,134783,219
2021,3,22,月,りんご計,42000,942370,264
2021,3,22,月,かき計,43500,525,504
2021,3,22,月,びわ,43900,3966,3048
2021,3,22,月,おうとう,44800,138,13244
2021,3,22,月,ぶどう計,45000,763,493
2021,3,22,月,いちご,46100,1009521,1369
2021,3,22,月,メロン計,47000,34125,1247
2021,3,22,月,すいか,48100,106917,384
2021,3,22,月,キウイフルツ,49300,135047,530
2021,3,22,月,バナナ,50100,800471,173
2021,3,22,月,パイナップル,50300,79311,193
2021,3,22,月,レモン,50400,50859,304
2021,3,22,月,オレンジ,50600,64593,278
2021,3,22,月,輸入キウイ,50800,5104,466
2021,3,22,月,輸入メロン,50850,6064,302
2021,3,23,火,みかん,40100,98986,392
2021,3,23,火,はっさく,41321,124585,216
2021,3,23,火,りんご計,42000,809761,256
2021,3,23,火,日本なし計,43000,190,302
2021,3,23,火,びわ,43900,1260,2899
2021,3,23,火,おうとう,44800,145,8871
2021,3,23,火,いちご,46100,430275,1359
2021,3,23,火,メロン計,47000,31420,1213
2021,3,23,火,すいか,48100,42520,412
2021,3,23,火,キウイフルツ,49300,127784,509
2021,3,23,火,バナナ,50100,416656,167
2021,3,23,火,パイナップル,50300,99193,179
2021,3,23,火,レモン,50400,51293,314
2021,3,23,火,オレンジ,50600,73523,279
2021,3,23,火,輸入キウイ,50800,567,560
2021,3,23,火,輸入メロン,50850,7305,259
2021,3,25,木,みかん,40100,140428,418
2021,3,25,木,はっさく,41321,126851,212
2021,3,25,木,りんご計,42000,1025067,263
2021,3,25,木,びわ,43900,3543,2814
2021,3,25,木,おうとう,44800,173,11304
2021,3,25,木,ぶどう計,45000,430,461
2021,3,25,木,いちご,46100,644650,1334
2021,3,25,木,メロン計,47000,52966,1070
2021,3,25,木,すいか,48100,101510,394
2021,3,25,木,キウイフルツ,49300,153285,555
2021,3,25,木,バナナ,50100,548500,167
2021,3,25,木,パイナップル,50300,93846,191
2021,3,25,木,レモン,50400,67005,297
2021,3,25,木,オレンジ,50600,84639,287
2021,3,25,木,輸入キウイ,50800,3639,550
